FDP_pd,Player_name,ID,Date,Team,Opp,H/A,GTime(ET),Team pts,Opp pts,Win-Lose,Start,Mins_played,GP,active,FDP,DoubleD,TripleD,FD Sal,FD pos,ADI,VMI,pt,rb,as,st,bl,to,trey,FGM,FGA,FTM,FTA,Difference,ranking
1.19,Caleb_Martin,5855,20191215,cha,ind,0,17.0,85.0,107.0,0,0.0,3.783333333,1.0,1.0,2.0,0.0,0.0,3500.0,3.0,64.47,0.64,2,0,0,0,0,0,0,0,0,2,2,-0.81,benchPlayer
0.0,Devon_Hall,5917,20191209,okc,uta,0,21.0,104.0,90.0,1,0.0,0.8666666670000001,1.0,1.0,0.0,0.0,0.0,3500.0,2.0,48.58,16.69,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
4.28,Royce_O'Neale,5182,20200201,uta,por,0,22.5,107.0,124.0,0,0.0,23.46666667,1.0,1.0,19.7,0.0,0.0,3900.0,4.0,67.71,-15.62,3,6,1,2,1,1,1,1,6,0,0,-15.419999999999998,belowAvg
7.51,LaMarcus_Aldridge,3860,20200201,sas,cha,1,21.0,114.0,90.0,1,1.0,27.81666667,1.0,1.0,22.4,0.0,0.0,7400.0,4.0,64.93,-0.36,8,7,2,0,1,0,0,4,10,0,1,-14.889999999999999,average
7.97,Tobias_Harris,4412,20200201,phi,bos,0,20.5,95.0,116.0,0,1.0,32.36666667,1.0,1.0,19.7,0.0,0.0,6800.0,3.0,65.43,-0.31,10,6,1,1,0,2,1,4,12,1,1,-11.73,belowAvg
3.56,Alfonzo_McKinnie,5230,20200201,cle,gsw,1,20.0,112.0,131.0,0,0.0,18.15,1.0,1.0,7.4,0.0,0.0,3700.0,3.0,63.19,0.86,5,2,0,0,0,0,1,2,4,0,0,-3.8400000000000003,benchPlayer
1.69,Wayne_Ellington,4185,20200129,nyk,mem,1,19.5,106.0,127.0,0,0.0,8.166666667000001,1.0,1.0,6.2,0.0,0.0,3500.0,2.0,66.98,-1.01,2,1,0,1,0,0,0,0,2,2,2,-4.51,benchPlayer
4.92,Daniel_Theis,5114,20200201,bos,phi,1,20.5,116.0,95.0,1,1.0,26.26666667,1.0,1.0,12.4,0.0,0.0,5100.0,4.0,65.43,1.22,5,7,0,0,0,1,0,2,3,1,2,-7.48,belowAvg
1.08,Robert_Williams,5660,20191206,bos,den,1,20.0,108.0,95.0,1,0.0,12.55,1.0,1.0,6.6,0.0,0.0,3700.0,5.0,66.39,-0.61,0,3,0,1,0,0,0,0,1,0,0,-5.52,benchPlayer
0.0,Yuta_Watanabe,5753,20200131,mem,nor,0,20.0,111.0,139.0,0,0.0,6.716666667,1.0,1.0,0.0,0.0,0.0,3500.0,2.0,67.16,-1.3,0,0,0,0,0,0,0,0,0,0,2,0.0,benchPlayer
2.02,Norvel_Pelle,5904,20200122,phi,tor,0,19.0,95.0,107.0,0,0.0,11.75,1.0,1.0,10.8,0.0,0.0,3500.0,4.0,67.3,0.0,1,4,0,0,2,1,0,0,2,1,2,-8.780000000000001,belowAvg
14.07,Elfrid_Payton,4699,20200129,nyk,mem,1,19.5,106.0,127.0,0,1.0,34.88333333,1.0,1.0,43.9,1.0,0.0,6200.0,1.0,66.98,-1.01,15,7,11,2,0,2,0,7,14,1,2,-29.83,top
8.23,Cory_Joseph,4405,20200201,sac,lal,1,22.0,113.0,129.0,0,0.0,23.98333333,1.0,1.0,21.7,0.0,0.0,3800.0,1.0,67.12,-0.28,9,6,5,0,0,2,3,3,9,0,0,-13.469999999999999,average
12.92,Jakob_Poeltl,5004,20200201,sas,cha,1,21.0,114.0,90.0,1,0.0,18.23333333,1.0,1.0,34.9,0.0,0.0,4900.0,5.0,64.93,-0.36,17,7,1,2,1,1,0,7,8,3,5,-21.979999999999997,advanced
6.9,Zach_Collins,5155,20191027,por,dal,0,19.0,121.0,119.0,1,1.0,24.03333333,1.0,1.0,13.1,0.0,0.0,5300.0,4.0,63.51,3.66,10,3,1,0,0,2,2,3,5,2,2,-6.199999999999999,belowAvg
12.58,Kelly_Oubre,4828,20200202,pho,mil,0,14.0,108.0,129.0,0,1.0,36.31666667,1.0,1.0,33.0,1.0,0.0,6800.0,3.0,62.28,0.98,15,10,2,1,0,0,1,5,20,4,4,-20.42,advanced
11.37,Montrezl_Harrell,4857,20200201,lac,min,1,15.5,118.0,106.0,1,0.0,26.38333333,1.0,1.0,26.2,0.0,0.0,6800.0,5.0,66.94,-0.42,16,6,0,1,1,3,0,8,13,0,0,-14.83,average
3.74,Kendrick_Nunn,5671,20200201,mia,orl,0,19.0,102.0,89.0,1,1.0,16.51666667,1.0,1.0,6.5,0.0,0.0,5100.0,1.0,66.25,0.25,6,0,1,0,0,1,1,2,5,1,2,-2.76,benchPlayer
0.0,Dzanan_Musa,5767,20200129,bkn,det,1,19.5,125.0,115.0,1,0.0,0.983333333,1.0,1.0,0.0,0.0,0.0,3500.0,3.0,67.07,-0.86,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
8.56,Stephen_Curry,4173,20191030,gsw,pho,1,22.5,110.0,121.0,0,1.0,21.15,1.0,1.0,29.0,0.0,0.0,9600.0,1.0,67.62,-0.87,9,5,6,1,2,4,1,3,11,2,2,-20.439999999999998,average
16.54,Donovan_Mitchell,5136,20200201,uta,por,0,22.5,107.0,124.0,0,1.0,32.4,1.0,1.0,34.4,0.0,0.0,7500.0,2.0,67.71,-15.62,25,2,4,1,0,2,3,0,0,0,0,-17.86,advanced
17.21,Jayson_Tatum,5111,20200201,bos,phi,1,20.5,116.0,95.0,1,1.0,28.6,1.0,1.0,40.6,0.0,0.0,7500.0,4.0,65.43,1.22,25,3,4,1,1,0,3,7,19,8,10,-23.39,top
0.0,Jonah_Bolden,5255,20200125,phi,lal,1,20.5,108.0,91.0,1,0.0,0.916666667,1.0,1.0,0.0,0.0,0.0,3500.0,4.0,65.38,1.13,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
8.08,Kyle_Kuzma,5216,20200201,lal,sac,0,22.0,129.0,113.0,1,0.0,20.18333333,1.0,1.0,17.9,0.0,0.0,4200.0,4.0,67.12,-0.68,12,2,1,0,1,1,1,4,10,3,4,-9.819999999999999,belowAvg
7.04,Dwight_Powell,4674,20200117,dal,por,1,21.5,120.0,112.0,1,1.0,27.53333333,1.0,1.0,18.2,0.0,0.0,5500.0,5.0,64.33,0.87,8,6,2,0,0,0,0,3,6,2,2,-11.16,belowAvg
1.19,Jalen_McDaniels,5945,20191215,cha,ind,0,17.0,85.0,107.0,0,0.0,3.783333333,1.0,1.0,2.0,0.0,0.0,3500.0,4.0,64.47,0.64,2,0,0,0,0,0,0,1,3,0,0,-0.81,benchPlayer
0.0,Daryl_Macon,5668,20191210,mia,atl,1,20.0,135.0,121.0,1,0.0,0.816666667,1.0,1.0,0.0,0.0,0.0,3500.0,1.0,67.16,-0.02,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
0.58,Allonzo_Trier,5701,20200118,nyk,phi,1,19.5,87.0,90.0,0,0.0,13.25,1.0,1.0,2.4,0.0,0.0,3500.0,2.0,66.2,0.23,0,2,0,0,0,0,0,0,3,0,0,-1.8199999999999998,benchPlayer
19.71,Terence_Davis,5901,20200202,tor,chi,1,15.0,129.0,102.0,1,0.0,28.38333333,1.0,1.0,35.3,0.0,0.0,3900.0,2.0,63.1,1.34,31,4,1,0,0,2,6,0,0,1,2,-15.589999999999996,advanced
8.26,Taj_Gibson,4167,20200201,nyk,ind,0,19.0,92.0,85.0,1,1.0,15.56666667,1.0,1.0,19.9,0.0,0.0,3500.0,4.0,63.6,2.37,10,7,1,0,0,0,0,5,6,0,0,-11.639999999999999,belowAvg
7.91,Dion_Waiters,4515,20200128,mia,bos,1,20.0,101.0,109.0,0,0.0,18.46666667,1.0,1.0,16.0,0.0,0.0,4100.0,3.0,66.3,0.2,11,5,0,0,0,1,3,4,11,0,0,-8.09,belowAvg
9.84,Patrick_Beverley,4234,20200201,lac,min,1,15.5,118.0,106.0,1,1.0,27.35,1.0,1.0,28.0,0.0,0.0,4800.0,1.0,66.94,-0.42,12,5,4,1,1,2,2,5,10,0,0,-18.16,average
1.78,Tyler_Cook,5940,20200128,cle,nor,1,19.5,111.0,125.0,0,0.0,1.6333333330000002,1.0,1.0,4.4,0.0,0.0,3500.0,4.0,64.38,-0.36,2,2,0,0,0,0,0,1,1,0,0,-2.62,benchPlayer
6.04,Trevor_Ariza,3621,20200201,por,uta,1,22.5,124.0,107.0,1,1.0,26.28333333,1.0,1.0,16.4,0.0,0.0,4800.0,3.0,67.71,-0.36,6,7,2,0,0,1,0,3,6,0,0,-10.36,belowAvg
18.68,Andre_Drummond,4489,20200202,det,den,1,12.5,128.0,123.0,1,1.0,30.2,1.0,1.0,51.4,1.0,0.0,9500.0,5.0,61.82,1.91,21,17,4,0,2,2,0,9,17,3,4,-32.72,top
7.17,Guillermo_Hernangomez,4949,20200201,cha,sas,0,21.0,90.0,114.0,0,0.0,18.03333333,1.0,1.0,17.4,0.0,0.0,4000.0,5.0,64.93,0.64,10,2,2,1,0,1,0,3,7,4,4,-10.229999999999999,belowAvg
11.24,Kyle_Anderson,4736,20200131,mem,nor,0,20.0,111.0,139.0,0,0.0,23.76666667,1.0,1.0,32.7,0.0,0.0,3600.0,2.0,67.16,-1.3,14,6,3,1,2,2,1,6,9,1,5,-21.46,advanced
29.81,Nikola_Jokic,4772,20200202,den,det,0,12.5,123.0,128.0,0,1.0,39.75,1.0,1.0,80.5,1.0,1.0,10000.0,5.0,61.82,-6.49,39,10,11,3,2,2,1,0,0,6,7,-50.69,top
4.21,PJ_Dozier,5177,20200202,den,det,0,12.5,123.0,128.0,0,0.0,13.5,1.0,1.0,9.3,0.0,0.0,3500.0,2.0,61.82,-6.49,5,4,1,0,0,2,0,2,7,1,2,-5.090000000000001,benchPlayer
13.66,Maxi_Kleber,5162,20200201,dal,atl,1,20.5,123.0,100.0,1,1.0,30.2,1.0,1.0,41.7,0.0,0.0,3900.0,4.0,65.02,0.14,18,6,1,1,4,0,4,6,9,2,2,-28.040000000000003,top
2.24,Keita_Bates-Diop,5675,20200201,min,lac,0,15.5,106.0,118.0,0,0.0,10.73333333,1.0,1.0,8.9,0.0,0.0,3900.0,3.0,66.94,-3.38,2,2,1,1,0,0,0,1,2,0,0,-6.66,benchPlayer
1.48,Rayjon_Tucker,5898,20200201,uta,por,0,22.5,107.0,124.0,0,0.0,2.65,1.0,1.0,3.2,0.0,0.0,3500.0,1.0,67.71,-15.62,2,1,0,0,0,0,0,1,1,0,0,-1.7200000000000002,benchPlayer
15.64,Anthony_Davis,4482,20200201,lal,sac,0,22.0,129.0,113.0,1,1.0,29.66666667,1.0,1.0,41.8,0.0,0.0,10300.0,4.0,67.12,-0.68,21,4,6,2,1,2,1,5,9,0,0,-26.159999999999997,top
0.78,Marques_Bolden,5858,20200201,cle,gsw,1,20.0,112.0,131.0,0,0.0,2.816666667,1.0,1.0,5.4,0.0,0.0,3500.0,4.0,63.19,0.86,0,2,0,1,0,0,0,0,0,0,0,-4.62,benchPlayer
24.55,Kristaps_Porzingis,4871,20200131,dal,hou,0,19.5,121.0,128.0,0,1.0,35.55,1.0,1.0,54.4,1.0,0.0,6400.0,4.0,66.66,-4.82,35,12,0,2,1,4,1,0,0,0,0,-29.849999999999998,top
0.46,Talen_Horton-Tucker,5820,20191222,lal,den,1,21.5,104.0,128.0,0,0.0,2.85,1.0,1.0,4.5,0.0,0.0,3500.0,2.0,65.43,0.12,0,0,1,1,0,0,0,0,0,0,0,-4.04,benchPlayer
5.32,Doug_McDermott,4669,20200201,ind,nyk,1,19.0,85.0,92.0,0,0.0,16.68333333,1.0,1.0,10.7,0.0,0.0,3500.0,3.0,63.6,0.76,8,1,1,0,0,0,1,3,9,1,2,-5.379999999999999,belowAvg
4.39,Bryn_Forbes,4995,20200201,sas,cha,1,21.0,114.0,90.0,1,1.0,16.41666667,1.0,1.0,10.2,0.0,0.0,3600.0,2.0,64.93,-0.36,6,1,2,0,0,0,2,2,8,0,0,-5.81,belowAvg
11.57,Draymond_Green,4504,20200201,gsw,cle,0,20.0,131.0,112.0,1,1.0,25.83333333,1.0,1.0,50.4,0.0,0.0,5800.0,4.0,63.19,4.07,8,7,16,2,2,2,2,3,6,0,0,-38.83,top
11.89,Serge_Ibaka,4104,20200202,tor,chi,1,15.0,129.0,102.0,1,1.0,24.5,1.0,1.0,31.7,0.0,0.0,5800.0,4.0,63.1,1.34,16,6,1,0,3,2,1,7,12,1,2,-19.81,advanced
7.82,Dillon_Brooks,5173,20200131,mem,nor,0,20.0,111.0,139.0,0,1.0,26.83333333,1.0,1.0,24.6,0.0,0.0,5600.0,2.0,67.16,-1.3,10,3,2,1,2,1,1,3,14,3,3,-16.78,average
7.88,Isaac_Bonga,5693,20200201,was,bkn,1,20.0,113.0,107.0,1,1.0,30.48333333,1.0,1.0,25.9,0.0,0.0,3600.0,3.0,65.7,0.86,8,7,3,1,1,1,0,3,4,2,2,-18.02,average
1.91,Derrick_Rose,4073,20200202,det,den,1,12.5,128.0,123.0,1,1.0,12.86666667,1.0,1.0,5.2,0.0,0.0,7100.0,1.0,61.82,1.91,2,1,2,0,0,1,0,1,3,0,2,-3.29,benchPlayer
1.13,Justise_Winslow,4787,20200108,mia,ind,0,19.0,122.0,108.0,1,0.0,15.55,1.0,1.0,8.9,0.0,0.0,4500.0,3.0,66.02,1.07,0,2,1,1,1,1,0,0,2,0,0,-7.7700000000000005,benchPlayer
0.0,Josh_Reaves,5922,20200104,dal,cha,1,20.5,120.0,123.0,0,0.0,0.05,1.0,1.0,0.0,0.0,0.0,3500.0,2.0,65.61,-1.52,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
10.42,Ja_Morant,5841,20200131,mem,nor,0,20.0,111.0,139.0,0,1.0,26.75,1.0,1.0,19.7,0.0,0.0,7400.0,1.0,67.16,-1.3,16,1,3,0,0,2,1,7,12,1,2,-9.28,belowAvg
16.71,Deandre_Ayton,5713,20200202,pho,mil,0,14.0,108.0,129.0,0,1.0,29.75,1.0,1.0,43.8,1.0,0.0,8200.0,5.0,62.28,0.98,20,14,2,1,1,2,0,0,0,0,0,-27.089999999999996,top
8.61,Goran_Dragic,4092,20200201,mia,orl,0,19.0,102.0,89.0,1,0.0,31.48333333,1.0,1.0,21.4,0.0,0.0,5200.0,1.0,66.25,0.25,11,2,6,0,0,1,0,2,8,7,8,-12.79,average
2.07,Wilson_Chandler,3978,20200201,bkn,was,0,20.0,107.0,113.0,0,0.0,19.46666667,1.0,1.0,5.6,0.0,0.0,3700.0,3.0,65.7,1.46,2,3,0,0,0,0,0,0,1,2,2,-3.53,benchPlayer
0.49,Admiral_Schofield,5870,20200130,was,cha,1,19.0,121.0,107.0,1,0.0,2.6,1.0,1.0,4.2,0.0,0.0,3700.0,3.0,67.94,-1.59,0,1,0,1,0,0,0,0,0,0,0,-3.71,benchPlayer
5.29,Langston_Galloway,4735,20200202,det,den,1,12.5,128.0,123.0,1,0.0,19.9,1.0,1.0,11.0,0.0,0.0,3500.0,2.0,61.82,1.91,8,0,2,0,0,0,2,3,6,0,0,-5.71,belowAvg
13.23,Thomas_Bryant,5217,20200201,was,bkn,1,20.0,113.0,107.0,1,0.0,25.35,1.0,1.0,32.0,1.0,0.0,5000.0,5.0,65.7,0.86,17,10,0,0,1,0,1,7,11,2,5,-18.77,advanced
3.36,Taurean_Prince,4938,20200201,bkn,was,0,20.0,107.0,113.0,0,1.0,27.43333333,1.0,1.0,15.0,0.0,0.0,5400.0,3.0,65.7,1.46,2,5,2,1,1,2,0,1,9,0,0,-11.64,belowAvg
2.94,Ante_Zizic,5119,20200111,cle,den,0,21.0,111.0,103.0,1,0.0,9.566666667,1.0,1.0,9.2,0.0,0.0,3600.0,5.0,43.97,20.17,2,6,0,0,0,0,0,1,3,0,0,-6.26,benchPlayer
7.21,Cameron_Johnson,5925,20200116,pho,nyk,0,19.5,121.0,98.0,1,0.0,23.38333333,1.0,1.0,16.8,0.0,0.0,3600.0,3.0,66.89,-4.22,10,4,0,0,1,1,2,4,9,0,0,-9.59,belowAvg
4.48,Jordan_McLaughlin,5733,20200201,min,lac,0,15.5,106.0,118.0,0,0.0,16.63333333,1.0,1.0,16.9,0.0,0.0,3500.0,1.0,66.94,-3.38,4,2,5,1,0,0,0,2,6,0,0,-12.419999999999998,belowAvg
16.7,Russell_Westbrook,4079,20200202,hou,nor,1,14.0,117.0,109.0,1,1.0,36.03333333,1.0,1.0,40.7,0.0,0.0,11200.0,1.0,66.62,0.19,22,6,7,1,0,2,1,9,24,3,3,-24.000000000000004,top
1.19,Kyle_Guy,5805,20200124,sac,chi,0,20.0,98.0,81.0,1,0.0,1.3,1.0,1.0,2.0,0.0,0.0,3500.0,2.0,63.37,1.25,2,0,0,0,0,0,0,1,1,0,0,-0.81,benchPlayer
0.29,Stanton_Kidd,5832,20191111,uta,gsw,0,22.5,122.0,108.0,1,0.0,1.85,1.0,1.0,1.2,0.0,0.0,3500.0,4.0,66.89,-17.33,0,1,0,0,0,0,0,0,0,0,0,-0.9099999999999999,benchPlayer
0.29,Jared_Dudley,3985,20200201,lal,sac,0,22.0,129.0,113.0,1,0.0,3.333333333,1.0,1.0,1.2,0.0,0.0,3500.0,3.0,67.12,-0.68,0,1,0,0,0,0,0,0,0,0,0,-0.9099999999999999,benchPlayer
11.86,Chandler_Hutchison,5686,20200202,chi,tor,0,15.0,102.0,129.0,0,1.0,27.6,1.0,1.0,25.5,0.0,0.0,4100.0,3.0,63.1,2.65,17,5,1,1,0,2,1,5,13,6,9,-13.64,average
1.92,Raul_Neto,4807,20200201,phi,bos,0,20.5,95.0,116.0,0,0.0,10.56666667,1.0,1.0,6.3,0.0,0.0,3800.0,1.0,65.43,-0.31,1,4,1,0,0,1,0,0,3,1,2,-4.38,benchPlayer
16.05,Jimmy_Butler,4363,20200201,mia,orl,0,19.0,102.0,89.0,1,1.0,34.11666667,1.0,1.0,35.1,0.0,0.0,8300.0,2.0,66.25,0.25,24,3,3,1,1,3,0,8,15,8,9,-19.05,advanced
0.26,Justin_Robinson,5871,20200101,was,orl,1,18.0,101.0,122.0,0,0.0,3.85,1.0,1.0,1.5,0.0,0.0,3500.0,1.0,66.07,0.15,0,0,1,0,0,0,0,0,1,0,0,-1.24,benchPlayer
5.86,Richaun_Holmes,4835,20200106,sac,gsw,1,22.0,111.0,98.0,1,1.0,20.13333333,1.0,1.0,19.3,0.0,0.0,6700.0,4.0,67.71,-0.21,7,4,1,1,2,3,0,3,5,1,1,-13.440000000000001,belowAvg
6.98,Landry_Shamet,5704,20200201,lac,min,1,15.5,118.0,106.0,1,0.0,33.2,1.0,1.0,17.2,0.0,0.0,4500.0,1.0,66.94,-0.42,10,1,2,1,0,0,2,3,6,2,3,-10.219999999999999,belowAvg
0.76,Chris_Chiozza,5773,20200123,bkn,lal,1,20.0,113.0,128.0,0,0.0,4.4,1.0,1.0,5.7,0.0,0.0,3600.0,1.0,68.17,-0.53,0,1,1,1,0,0,0,0,1,0,0,-4.94,benchPlayer
3.24,John_Henson,4525,20200201,cle,gsw,1,20.0,112.0,131.0,0,0.0,14.7,1.0,1.0,15.8,0.0,0.0,3600.0,4.0,63.19,0.86,2,4,2,0,2,0,0,1,3,0,0,-12.56,belowAvg
3.46,Marko_Guduric,5838,20200129,mem,nyk,0,19.5,127.0,106.0,1,0.0,12.71666667,1.0,1.0,6.4,0.0,0.0,3500.0,2.0,66.98,-2.05,5,2,0,0,0,1,1,1,2,2,2,-2.9400000000000004,benchPlayer
1.69,Jonathan_Isaac,5137,20200101,orl,was,0,18.0,122.0,101.0,1,1.0,2.05,1.0,1.0,6.2,0.0,0.0,6700.0,3.0,66.07,-0.46,2,1,0,1,0,0,0,1,2,0,0,-4.51,benchPlayer
2.55,Thon_Maker,4935,20200202,det,den,1,12.5,128.0,123.0,1,0.0,6.316666667000001,1.0,1.0,4.5,0.0,0.0,3800.0,5.0,61.82,1.91,4,0,1,0,0,1,0,2,2,0,0,-1.9500000000000002,benchPlayer
11.11,Danuel_House,4916,20200202,hou,nor,1,14.0,117.0,109.0,1,1.0,28.06666667,1.0,1.0,30.9,1.0,0.0,4200.0,3.0,66.62,0.19,12,12,1,1,0,0,2,5,14,0,0,-19.79,advanced
8.61,Alex_Caruso,5218,20200201,lal,sac,0,22.0,129.0,113.0,1,0.0,16.18333333,1.0,1.0,20.7,0.0,0.0,3700.0,1.0,67.12,-0.68,13,1,1,2,0,1,3,5,6,0,1,-12.09,average
2.31,Zylan_Cheatham,5886,20200113,nor,det,0,19.0,117.0,110.0,1,0.0,10.93333333,1.0,1.0,8.1,0.0,0.0,3500.0,4.0,65.57,2.1,2,3,1,0,1,2,0,1,1,0,0,-5.789999999999999,benchPlayer
7.7,Danny_Green,4193,20200201,lal,sac,0,22.0,129.0,113.0,1,1.0,21.85,1.0,1.0,25.3,0.0,0.0,4000.0,2.0,67.12,-0.68,9,4,3,2,1,2,3,3,8,0,0,-17.6,average
6.67,JaVale_McGee,4114,20200201,lal,sac,0,22.0,129.0,113.0,1,1.0,15.11666667,1.0,1.0,17.1,0.0,0.0,4400.0,5.0,67.12,-0.68,7,8,1,0,0,1,0,2,2,3,4,-10.430000000000001,belowAvg
18.51,John_Collins,5134,20200201,atl,dal,0,20.5,100.0,123.0,0,1.0,33.05,1.0,1.0,37.2,1.0,0.0,7600.0,4.0,65.02,-1.05,26,11,0,0,0,2,1,0,0,3,5,-18.69,advanced
8.94,Al_Horford,3998,20200201,phi,bos,0,20.5,95.0,116.0,0,1.0,28.85,1.0,1.0,24.8,0.0,0.0,6500.0,4.0,65.43,-0.31,9,9,4,0,0,1,1,4,11,0,0,-15.860000000000001,average
5.15,Derrick_Jones,4941,20200201,mia,orl,0,19.0,102.0,89.0,1,0.0,27.63333333,1.0,1.0,24.9,0.0,0.0,3800.0,3.0,66.25,0.25,3,7,3,0,3,0,1,1,4,0,0,-19.75,average
23.48,Bradley_Beal,4494,20200201,was,bkn,1,20.0,113.0,107.0,1,1.0,35.9,1.0,1.0,60.2,0.0,0.0,9600.0,2.0,65.7,0.86,34,6,2,3,3,2,2,0,0,0,0,-36.72,top
2.84,Justin_Patton,5176,20200115,okc,tor,1,20.0,121.0,130.0,0,0.0,10.51666667,1.0,1.0,5.7,0.0,0.0,3500.0,5.0,64.24,-0.56,4,1,1,0,0,1,0,2,5,0,0,-2.8600000000000003,benchPlayer
11.76,Marcus_Smart,4677,20200201,bos,phi,1,20.5,116.0,95.0,1,1.0,34.2,1.0,1.0,28.8,0.0,0.0,5800.0,2.0,65.43,1.22,16,4,4,2,0,4,1,5,8,5,6,-17.04,average
0.0,Dean_Wade,5857,20200128,cle,nor,1,19.5,111.0,125.0,0,0.0,1.6333333330000002,1.0,1.0,0.0,0.0,0.0,3700.0,4.0,64.38,-0.36,0,0,0,0,0,0,0,0,0,0,0,0.0,benchPlayer
3.93,Justin_Holiday,4558,20200201,ind,nyk,1,19.0,85.0,92.0,0,0.0,25.91666667,1.0,1.0,10.6,0.0,0.0,4300.0,3.0,63.6,0.76,5,3,0,0,1,1,1,2,3,0,2,-6.67,belowAvg
9.81,Brandon_Goodwin,5727,20200201,atl,dal,0,20.5,100.0,123.0,0,0.0,24.46666667,1.0,1.0,25.9,0.0,0.0,3500.0,1.0,65.02,-1.05,11,7,5,0,0,1,1,4,11,2,2,-16.089999999999996,average
0.16,Emmanuel_Mudiay,4773,20200201,uta,por,0,22.5,107.0,124.0,0,0.0,2.65,1.0,1.0,0.5,0.0,0.0,3800.0,1.0,67.71,-15.62,0,0,1,0,0,1,0,0,2,0,0,-0.33999999999999997,benchPlayer
0.0,Isaiah_Roby,5919,20200129,okc,sac,0,22.0,120.0,100.0,1,0.0,1.516666667,1.0,1.0,0.0,0.0,0.0,3500.0,4.0,66.71,-3.69,0,0,0,0,0,0,0,0,1,0,0,0.0,benchPlayer
2.08,Udonis_Haslem,3535,20191120,mia,cle,1,19.5,124.0,100.0,1,0.0,5.816666667000001,1.0,1.0,4.2,0.0,0.0,3500.0,4.0,67.12,-0.49,3,1,0,0,0,0,0,0,0,3,4,-2.12,benchPlayer
0.29,Skal_Labissiere,4979,20191228,por,lal,1,22.0,120.0,128.0,0,1.0,2.616666667,1.0,1.0,1.2,0.0,0.0,4000.0,4.0,67.3,-5.91,0,1,0,0,0,0,0,0,1,0,0,-0.9099999999999999,benchPlayer
3.64,Jamal_Murray,4954,20200115,den,cha,1,21.0,100.0,86.0,1,1.0,14.65,1.0,1.0,10.7,0.0,0.0,6500.0,1.0,46.11,-0.97,5,1,1,2,0,3,0,2,7,1,1,-7.059999999999999,belowAvg
4.99,Matt_Thomas,5903,20200202,tor,chi,1,15.0,129.0,102.0,1,0.0,18.05,1.0,1.0,11.2,0.0,0.0,3500.0,2.0,63.1,1.34,7,1,2,0,0,0,1,3,6,0,0,-6.209999999999999,belowAvg
14.99,Buddy_Hield,4961,20200201,sac,lal,1,22.0,113.0,129.0,0,0.0,29.55,1.0,1.0,33.8,0.0,0.0,5900.0,2.0,67.12,-0.28,22,4,2,1,1,2,6,8,16,0,0,-18.809999999999995,advanced
4.02,Jarrett_Culver,5932,20200201,min,lac,0,15.5,106.0,118.0,0,1.0,22.16666667,1.0,1.0,9.1,0.0,0.0,4400.0,3.0,66.94,-3.38,5,3,1,0,0,1,0,2,5,1,2,-5.08,benchPlayer
0.55,Jaylen_Nowell,5933,20200102,min,gsw,1,20.0,99.0,84.0,1,0.0,5.75,1.0,1.0,2.7,0.0,0.0,3500.0,1.0,61.91,0.3,0,1,1,0,0,0,0,0,4,0,0,-2.1500000000000004,benchPlayer
13.0,Kevin_Huerter,5754,20200201,atl,dal,0,20.5,100.0,123.0,0,1.0,40.16666667,1.0,1.0,26.7,0.0,0.0,4600.0,2.0,65.02,-1.05,20,1,3,1,0,2,6,7,12,0,0,-13.7,average
2.97,Sterling_Brown,5184,20200202,mil,pho,1,14.0,129.0,108.0,1,0.0,10.3,1.0,1.0,6.4,0.0,0.0,3500.0,2.0,62.28,1.4,4,2,0,0,0,0,0,2,3,0,0,-3.43,benchPlayer
2.98,Shamorie_Ponds,5798,20191231,tor,cle,1,19.0,117.0,97.0,1,0.0,1.95,1.0,1.0,5.0,0.0,0.0,3500.0,1.0,63.69,1.36,5,0,0,0,0,0,1,1,1,2,2,-2.02,benchPlayer
3.07,Rudy_Gay,3857,20200201,sas,cha,1,21.0,114.0,90.0,1,0.0,6.3666666670000005,1.0,1.0,4.2,0.0,0.0,3900.0,3.0,64.93,-0.36,5,1,0,0,0,2,1,2,4,0,0,-1.1300000000000003,benchPlayer
8.76,Coby_White,5895,20200202,chi,tor,0,15.0,102.0,129.0,0,0.0,24.6,1.0,1.0,20.7,0.0,0.0,4200.0,1.0,63.1,2.65,12,1,5,0,0,0,4,4,13,0,0,-11.94,average
3.77,JaMychal_Green,4581,20200201,lac,min,1,15.5,118.0,106.0,1,0.0,20.73333333,1.0,1.0,15.5,0.0,0.0,3600.0,4.0,66.94,-0.42,3,5,1,0,2,1,1,1,4,0,0,-11.73,belowAvg
17.25,Dennis_Schroder,4595,20200131,okc,pho,0,21.0,111.0,107.0,1,0.0,29.53333333,1.0,1.0,41.8,0.0,0.0,6000.0,2.0,63.28,1.15,24,4,6,2,0,2,3,8,19,5,5,-24.549999999999997,top
0.45,Evan_Turner,4318,20191228,atl,chi,0,20.0,81.0,116.0,0,0.0,4.283333333,1.0,1.0,1.7,0.0,0.0,3500.0,2.0,64.2,0.08,0,1,1,0,0,1,0,0,1,0,0,-1.25,benchPlayer
