ID,Player_name,Date,Team,Opp,H/A,GTime(ET),Team pts,Opp pts,Win-Lose,Start,Mins_played,GP,active,FDP,DoubleD,TripleD,FD Sal,FD pos,ADI,VMI,pt,rb,as,st,bl,to,trey,FGM,FGA,FTM,FTA
5815,Eric_Paschall,20200114,gsw,dal,1,22.5,97.0,124.0,0,0.0,25.31666667,1.0,1.0,17.6,0.0,0.0,4000.0,4.0,67.62,-0.69,16,3,0,0,0,2,2,7,11,0,0
5815,Eric_Paschall,20200112,gsw,mem,0,18.0,102.0,122.0,0,0.0,29.91666667,1.0,1.0,36.5,0.0,0.0,3800.0,4.0,65.98,1.12,10,5,5,5,0,2,0,5,12,0,0
5815,Eric_Paschall,20200110,gsw,lac,0,22.5,100.0,109.0,0,0.0,18.56666667,1.0,1.0,19.5,0.0,0.0,3800.0,4.0,66.89,0.57,12,5,1,0,0,0,0,5,10,2,2
5815,Eric_Paschall,20200108,gsw,mil,1,22.0,98.0,107.0,0,0.0,12.36666667,1.0,1.0,6.9,0.0,0.0,4200.0,4.0,67.25,0.21,4,2,1,0,0,1,0,2,5,0,0
5815,Eric_Paschall,20200106,gsw,sac,0,22.0,98.0,111.0,0,1.0,30.86666667,1.0,1.0,17.3,0.0,0.0,3500.0,4.0,67.71,-1.84,12,4,1,1,0,4,0,5,9,2,4
5815,Eric_Paschall,20200104,gsw,det,1,20.5,104.0,111.0,0,0.0,19.11666667,1.0,1.0,18.4,0.0,0.0,3500.0,4.0,68.49,-2.62,9,2,4,1,0,2,1,4,7,0,0
5815,Eric_Paschall,20200102,gsw,min,0,20.0,84.0,99.0,0,0.0,26.26666667,1.0,1.0,19.4,0.0,0.0,3700.0,4.0,61.91,4.44,13,7,0,0,0,2,0,6,14,1,2
5815,Eric_Paschall,20191231,gsw,sas,0,19.0,113.0,117.0,0,0.0,17.8,1.0,1.0,6.5,0.0,0.0,3700.0,4.0,64.97,2.18,3,0,3,0,0,1,0,1,4,1,1
5815,Eric_Paschall,20191225,gsw,hou,1,17.0,116.0,104.0,1,0.0,6.766666667000001,1.0,1.0,5.6,0.0,0.0,4600.0,4.0,65.84,0.5,0,3,2,0,0,1,0,0,1,0,0
5815,Eric_Paschall,20191223,gsw,min,1,22.5,113.0,104.0,1,0.0,15.53333333,1.0,1.0,21.4,0.0,0.0,4500.0,4.0,66.2,0.5,8,2,2,2,1,1,2,3,6,0,3
5815,Eric_Paschall,20191220,gsw,nor,1,22.5,106.0,102.0,1,0.0,6.6,1.0,1.0,5.7,0.0,0.0,5000.0,4.0,67.48,-0.59,3,1,1,0,0,0,0,1,2,1,1
5815,Eric_Paschall,20191218,gsw,por,0,22.0,112.0,122.0,0,0.0,17.93333333,1.0,1.0,20.8,0.0,0.0,5200.0,4.0,65.79,-4.3,11,4,2,1,0,1,1,5,10,0,0
5815,Eric_Paschall,20191211,gsw,nyk,1,22.5,122.0,124.0,0,1.0,16.86666667,1.0,1.0,7.7,0.0,0.0,5900.0,4.0,67.8,-0.32,5,1,1,0,0,0,0,2,6,1,2
5815,Eric_Paschall,20191209,gsw,mem,1,22.5,102.0,110.0,0,1.0,21.48333333,1.0,1.0,8.4,0.0,0.0,6400.0,4.0,67.8,-1.1,5,2,0,0,1,2,0,2,10,1,1
5815,Eric_Paschall,20191206,gsw,chi,0,20.0,100.0,98.0,1,1.0,31.36666667,1.0,1.0,27.6,0.0,0.0,6400.0,4.0,66.16,-2.05,13,3,2,2,1,1,0,5,10,3,4
5815,Eric_Paschall,20191204,gsw,cha,0,19.0,91.0,106.0,0,1.0,36.18333333,1.0,1.0,21.7,0.0,0.0,6400.0,4.0,63.28,1.65,16,6,1,0,0,3,2,6,13,2,2
5815,Eric_Paschall,20191202,gsw,atl,0,19.5,79.0,104.0,0,1.0,35.98333333,1.0,1.0,40.8,0.0,0.0,5900.0,4.0,62.73,3.54,24,9,6,0,0,3,2,9,11,4,5
5815,Eric_Paschall,20191201,gsw,orl,0,18.0,96.0,100.0,0,1.0,35.08333333,1.0,1.0,26.2,0.0,0.0,5800.0,4.0,65.79,0.49,17,6,2,0,0,1,0,6,14,5,6
5815,Eric_Paschall,20191129,gsw,mia,0,20.0,105.0,122.0,0,1.0,28.95,1.0,1.0,17.7,0.0,0.0,6000.0,4.0,66.98,-2.77,17,1,1,0,0,2,1,4,10,8,10
5815,Eric_Paschall,20191127,gsw,chi,1,22.5,104.0,90.0,1,1.0,35.68333333,1.0,1.0,36.9,0.0,0.0,6300.0,4.0,64.56,-0.35,25,7,3,0,0,1,2,9,17,5,6
5815,Eric_Paschall,20191125,gsw,okc,1,22.5,97.0,100.0,0,1.0,31.41666667,1.0,1.0,24.5,1.0,0.0,6000.0,4.0,67.21,-6.1,13,10,1,0,1,5,0,6,9,1,1
5815,Eric_Paschall,20191122,gsw,uta,0,21.0,109.0,113.0,0,1.0,29.53333333,1.0,1.0,29.9,0.0,0.0,6000.0,4.0,48.26,16.71,12,7,5,0,1,1,0,5,14,2,3
5815,Eric_Paschall,20191120,gsw,dal,0,19.5,94.0,142.0,0,1.0,40.08333333,1.0,1.0,31.4,0.0,0.0,5900.0,4.0,63.47,2.71,22,7,0,1,0,2,1,8,19,5,9
5815,Eric_Paschall,20191119,gsw,mem,0,20.0,114.0,95.0,1,1.0,24.36666667,1.0,1.0,28.5,0.0,0.0,5900.0,4.0,65.02,1.9,17,5,3,0,1,2,0,7,15,3,3
5815,Eric_Paschall,20191117,gsw,nor,0,19.0,100.0,108.0,0,1.0,34.66666667,1.0,1.0,40.4,0.0,0.0,5000.0,4.0,66.75,0.07,30,7,2,0,0,1,2,0,0,8,10
5815,Eric_Paschall,20191115,gsw,bos,1,22.5,100.0,105.0,0,1.0,33.41666667,1.0,1.0,25.1,0.0,0.0,4900.0,4.0,67.48,-0.66,16,8,1,0,0,2,1,6,14,3,5
5815,Eric_Paschall,20191113,gsw,lal,0,22.0,94.0,120.0,0,0.0,32.38333333,1.0,1.0,16.6,0.0,0.0,5500.0,4.0,65.79,-0.29,15,3,0,0,0,2,0,7,15,1,2
5815,Eric_Paschall,20191111,gsw,uta,1,22.5,108.0,122.0,0,0.0,29.81666667,1.0,1.0,21.2,0.0,0.0,6300.0,4.0,66.89,-1.39,8,6,0,2,0,0,0,4,10,0,0
5815,Eric_Paschall,20191108,gsw,min,0,20.0,119.0,125.0,0,1.0,33.93333333,1.0,1.0,11.7,0.0,0.0,6500.0,4.0,63.65,3.08,12,1,1,0,0,3,0,3,10,6,6
5815,Eric_Paschall,20191106,gsw,hou,0,19.5,112.0,129.0,0,1.0,33.71666667,1.0,1.0,29.7,0.0,0.0,6900.0,4.0,66.52,0.4,19,6,3,0,0,1,2,6,15,5,5
5815,Eric_Paschall,20191104,gsw,por,1,22.5,127.0,118.0,1,1.0,39.53333333,1.0,1.0,51.6,1.0,0.0,5800.0,4.0,66.75,0.17,34,13,0,0,1,1,4,0,0,8,8
5815,Eric_Paschall,20191102,gsw,cha,1,20.5,87.0,93.0,0,1.0,34.98333333,1.0,1.0,34.8,0.0,0.0,5500.0,4.0,66.98,0.15,25,4,2,0,1,1,0,0,0,5,8
5815,Eric_Paschall,20191101,gsw,sas,1,22.5,110.0,127.0,0,0.0,20.06666667,1.0,1.0,10.9,0.0,0.0,5100.0,4.0,67.25,0.03,6,2,1,1,0,2,0,2,3,2,2
5815,Eric_Paschall,20191030,gsw,pho,1,22.5,110.0,121.0,0,1.0,37.55,1.0,1.0,32.6,0.0,0.0,3700.0,4.0,67.62,-0.87,20,3,0,1,2,0,0,7,9,6,6
5815,Eric_Paschall,20191028,gsw,nor,0,20.0,134.0,123.0,1,0.0,19.28333333,1.0,1.0,11.9,0.0,0.0,4800.0,4.0,66.94,-1.85,8,2,3,0,0,3,0,4,5,0,0
5815,Eric_Paschall,20191027,gsw,okc,0,15.5,92.0,120.0,0,0.0,24.06666667,1.0,1.0,15.1,0.0,0.0,4600.0,4.0,62.19,4.86,10,3,1,0,0,0,0,4,6,2,2
5815,Eric_Paschall,20191024,gsw,lac,1,22.5,122.0,141.0,0,0.0,31.46666667,1.0,1.0,28.3,0.0,0.0,3500.0,4.0,66.98,0.07,14,4,3,2,0,1,0,6,13,2,3
5139,Jarrett_Allen,20200201,bkn,was,0,20.0,107.0,113.0,0,1.0,26.96666667,1.0,1.0,44.5,1.0,0.0,6200.0,4.0,65.7,1.46,13,15,5,0,2,0,0,5,6,3,7
5139,Jarrett_Allen,20200131,bkn,chi,1,19.5,133.0,118.0,1,1.0,29.21666667,1.0,1.0,33.5,0.0,0.0,6300.0,4.0,67.71,-0.55,12,5,5,1,2,1,0,5,5,2,3
5139,Jarrett_Allen,20200129,bkn,det,1,19.5,125.0,115.0,1,1.0,27.5,1.0,1.0,34.2,0.0,0.0,6200.0,4.0,67.07,-0.86,11,6,2,1,4,2,0,4,7,3,4
5139,Jarrett_Allen,20200126,bkn,nyk,0,18.0,97.0,110.0,0,1.0,31.6,1.0,1.0,15.0,0.0,0.0,6000.0,4.0,65.52,0.4,5,5,0,0,2,2,0,2,3,1,2
5139,Jarrett_Allen,20200125,bkn,det,0,19.0,121.0,111.0,1,1.0,39.93333333,1.0,1.0,52.5,1.0,0.0,6200.0,4.0,63.24,4.4,20,15,1,1,4,2,0,8,13,4,6
5139,Jarrett_Allen,20200123,bkn,lal,1,20.0,113.0,128.0,0,1.0,29.6,1.0,1.0,19.6,0.0,0.0,5700.0,4.0,68.17,-0.53,7,8,0,0,1,0,0,3,8,1,2
5139,Jarrett_Allen,20200120,bkn,phi,1,15.0,111.0,117.0,0,1.0,30.9,1.0,1.0,35.6,1.0,0.0,5400.0,4.0,67.71,-0.55,13,13,2,1,1,2,0,5,8,3,4
5139,Jarrett_Allen,20200118,bkn,mil,1,18.0,97.0,117.0,0,1.0,28.98333333,1.0,1.0,32.5,0.0,0.0,5500.0,4.0,66.62,0.22,5,10,3,0,4,1,0,1,3,3,4
5139,Jarrett_Allen,20200115,bkn,phi,0,19.0,106.0,117.0,0,1.0,31.4,1.0,1.0,29.5,1.0,0.0,5800.0,4.0,66.89,0.59,17,10,1,0,0,1,0,7,8,3,5
5139,Jarrett_Allen,20200114,bkn,uta,1,19.5,107.0,118.0,0,1.0,24.53333333,1.0,1.0,14.9,0.0,0.0,5500.0,4.0,67.21,0.27,8,2,1,0,1,0,0,4,8,0,0
5139,Jarrett_Allen,20200112,bkn,atl,1,18.0,108.0,86.0,1,1.0,23.86666667,1.0,1.0,30.4,1.0,0.0,5500.0,4.0,67.76,-0.04,10,12,2,1,1,3,0,4,5,2,7
5139,Jarrett_Allen,20200110,bkn,mia,1,19.5,117.0,113.0,1,1.0,28.06666667,1.0,1.0,30.2,1.0,0.0,5500.0,4.0,68.72,-1.29,11,11,0,1,1,0,0,5,6,1,1
5139,Jarrett_Allen,20200107,bkn,okc,1,19.5,103.0,111.0,0,1.0,32.81666667,1.0,1.0,29.4,0.0,0.0,5500.0,4.0,66.02,0.44,12,7,2,0,2,0,0,4,7,4,4
5139,Jarrett_Allen,20200106,bkn,orl,0,19.0,89.0,101.0,0,1.0,25.26666667,1.0,1.0,22.1,0.0,0.0,5100.0,4.0,67.35,-3.35,5,8,1,2,0,0,0,2,6,1,1
5139,Jarrett_Allen,20200104,bkn,tor,1,18.0,102.0,121.0,0,1.0,24.78333333,1.0,1.0,21.0,0.0,0.0,5400.0,4.0,64.47,-0.47,7,5,0,1,2,1,0,3,4,1,3
5139,Jarrett_Allen,20200102,bkn,dal,0,20.5,111.0,123.0,0,0.0,24.51666667,1.0,1.0,15.2,0.0,0.0,5600.0,4.0,62.23,2.11,9,6,0,0,0,1,0,3,4,3,3
5139,Jarrett_Allen,20191230,bkn,min,0,20.0,115.0,122.0,0,1.0,26.18333333,1.0,1.0,13.5,0.0,0.0,6000.0,4.0,61.46,5.38,6,5,1,0,1,3,0,2,4,2,3
5139,Jarrett_Allen,20191228,bkn,hou,0,20.0,98.0,108.0,0,1.0,26.53333333,1.0,1.0,36.0,1.0,0.0,6200.0,4.0,65.06,2.93,16,10,0,1,2,1,0,5,7,6,6
5139,Jarrett_Allen,20191226,bkn,nyk,1,19.5,82.0,94.0,0,1.0,26.68333333,1.0,1.0,18.2,0.0,0.0,6400.0,4.0,68.4,-0.41,4,6,2,1,1,2,0,0,2,4,6
5139,Jarrett_Allen,20191221,bkn,atl,1,18.0,122.0,112.0,1,1.0,21.83333333,1.0,1.0,26.1,0.0,0.0,6500.0,4.0,68.94,-1.54,6,8,1,2,1,0,0,3,6,0,2
5139,Jarrett_Allen,20191219,bkn,sas,0,20.5,105.0,118.0,0,1.0,30.13333333,1.0,1.0,47.6,1.0,0.0,6100.0,4.0,65.52,1.23,19,13,6,1,1,2,0,7,10,5,5
5139,Jarrett_Allen,20191217,bkn,nor,0,20.0,108.0,101.0,1,1.0,34.58333333,1.0,1.0,45.3,1.0,0.0,6500.0,4.0,67.71,-1.96,12,14,1,0,6,3,0,6,7,0,0
5139,Jarrett_Allen,20191215,bkn,phi,1,18.0,109.0,89.0,1,1.0,21.98333333,1.0,1.0,19.1,0.0,0.0,7100.0,4.0,66.57,-0.82,8,8,1,0,0,0,0,3,9,2,2
5139,Jarrett_Allen,20191214,bkn,tor,0,19.5,102.0,110.0,0,1.0,25.18333333,1.0,1.0,22.5,0.0,0.0,6700.0,4.0,62.96,4.82,7,10,1,0,1,1,0,3,3,1,2
5139,Jarrett_Allen,20191211,bkn,cha,1,19.5,108.0,113.0,0,1.0,26.2,1.0,1.0,39.0,1.0,0.0,7600.0,4.0,68.31,-0.53,21,10,2,0,1,0,0,7,9,7,11
5139,Jarrett_Allen,20191208,bkn,den,1,15.0,105.0,102.0,1,1.0,29.75,1.0,1.0,36.2,1.0,0.0,7300.0,4.0,68.44,-1.86,19,11,2,1,0,2,0,7,13,5,8
5139,Jarrett_Allen,20191206,bkn,cha,0,19.0,111.0,104.0,1,1.0,22.11666667,1.0,1.0,36.0,1.0,0.0,7300.0,4.0,65.2,-0.46,14,10,0,2,2,2,0,7,10,0,0
5139,Jarrett_Allen,20191204,bkn,atl,0,19.5,130.0,118.0,1,1.0,28.91666667,1.0,1.0,52.6,1.0,0.0,6800.0,4.0,62.46,3.83,20,13,2,2,3,1,0,8,11,4,4
5139,Jarrett_Allen,20191201,bkn,mia,1,15.0,106.0,109.0,0,1.0,24.36666667,1.0,1.0,21.4,0.0,0.0,7200.0,4.0,65.38,0.91,4,12,2,0,0,0,0,1,3,2,2
5139,Jarrett_Allen,20191129,bkn,bos,1,12.0,112.0,107.0,1,1.0,25.3,1.0,1.0,32.7,1.0,0.0,7400.0,4.0,67.44,-1.24,14,11,1,1,1,2,0,7,12,0,2
5139,Jarrett_Allen,20191127,bkn,bos,0,19.0,110.0,121.0,0,1.0,29.66666667,1.0,1.0,40.3,1.0,0.0,7400.0,4.0,65.11,-0.72,17,14,3,0,1,1,0,6,8,5,12
5139,Jarrett_Allen,20191125,bkn,cle,0,19.0,108.0,106.0,1,1.0,34.28333333,1.0,1.0,63.7,1.0,0.0,6800.0,4.0,62.87,2.69,22,21,3,2,2,0,0,9,10,4,5
5139,Jarrett_Allen,20191124,bkn,nyk,0,18.0,103.0,101.0,1,1.0,31.73333333,1.0,1.0,34.5,1.0,0.0,6900.0,4.0,64.1,2.26,18,10,1,1,0,0,0,5,9,8,11
5139,Jarrett_Allen,20191122,bkn,sac,1,19.5,116.0,97.0,1,1.0,25.31666667,1.0,1.0,28.3,0.0,0.0,6900.0,4.0,66.16,0.2,11,9,1,1,1,1,0,5,6,1,2
5139,Jarrett_Allen,20191120,bkn,cha,1,19.5,101.0,91.0,1,1.0,27.56666667,1.0,1.0,46.4,1.0,0.0,6600.0,4.0,66.71,-0.6,22,17,0,2,0,2,0,9,12,4,6
5139,Jarrett_Allen,20191118,bkn,ind,1,19.5,86.0,115.0,0,1.0,24.16666667,1.0,1.0,28.9,1.0,0.0,5400.0,4.0,64.83,-1.2,10,12,1,0,1,0,0,4,7,2,4
5139,Jarrett_Allen,20191116,bkn,chi,0,18.0,117.0,111.0,1,1.0,21.71666667,1.0,1.0,34.4,0.0,0.0,5300.0,4.0,65.75,-13.61,11,7,2,2,2,0,0,5,5,1,1
5139,Jarrett_Allen,20191114,bkn,den,0,22.5,93.0,101.0,0,1.0,29.85,1.0,1.0,32.0,1.0,0.0,4900.0,4.0,45.7,11.98,17,10,0,0,1,0,0,7,10,3,5
5139,Jarrett_Allen,20191112,bkn,uta,0,21.0,114.0,119.0,0,1.0,17.56666667,1.0,1.0,17.9,0.0,0.0,5000.0,4.0,47.67,17.38,4,7,1,0,2,2,0,1,2,2,2
5139,Jarrett_Allen,20191110,bkn,pho,0,20.0,112.0,138.0,0,1.0,11.91666667,1.0,1.0,3.4,0.0,0.0,5500.0,4.0,61.55,5.62,5,2,0,0,0,4,0,1,2,3,4
5139,Jarrett_Allen,20191108,bkn,por,0,22.0,119.0,115.0,1,1.0,35.76666667,1.0,1.0,42.3,0.0,0.0,5200.0,4.0,67.48,-0.92,12,9,1,1,5,0,0,4,8,4,8
5139,Jarrett_Allen,20191104,bkn,nor,1,19.5,135.0,125.0,1,1.0,30.05,1.0,1.0,31.5,1.0,0.0,5200.0,4.0,67.85,-1.29,18,10,1,1,0,3,0,7,8,4,7
5139,Jarrett_Allen,20191102,bkn,det,0,19.0,109.0,113.0,0,0.0,18.03333333,1.0,1.0,15.4,0.0,0.0,5400.0,4.0,64.24,2.91,7,7,0,0,0,0,0,3,7,1,2
5139,Jarrett_Allen,20191101,bkn,hou,1,19.0,123.0,116.0,1,1.0,31.03333333,1.0,1.0,24.5,0.0,0.0,5400.0,4.0,67.44,-0.29,7,10,1,0,2,2,0,3,3,1,4
5139,Jarrett_Allen,20191030,bkn,ind,1,19.5,108.0,118.0,0,0.0,21.66666667,1.0,1.0,23.1,0.0,0.0,6100.0,4.0,67.57,-0.87,8,8,1,0,2,2,0,3,5,2,3
5139,Jarrett_Allen,20191027,bkn,mem,0,18.0,133.0,134.0,0,0.0,27.48333333,1.0,1.0,29.1,1.0,0.0,6600.0,4.0,65.06,2.09,14,13,1,0,0,2,0,5,6,4,4
5139,Jarrett_Allen,20191025,bkn,nyk,1,19.5,113.0,109.0,1,1.0,25.2,1.0,1.0,21.2,0.0,0.0,6800.0,4.0,67.53,-0.38,4,11,2,1,0,2,0,2,6,0,0
5139,Jarrett_Allen,20191023,bkn,min,1,19.5,126.0,127.0,0,1.0,36.36666667,1.0,1.0,36.3,0.0,0.0,5800.0,4.0,66.98,-0.22,6,9,1,1,5,0,0,3,6,0,4
3547,Kyle_Korver,20200202,mil,pho,1,14.0,129.0,108.0,1,0.0,18.93333333,1.0,1.0,10.2,0.0,0.0,3600.0,2.0,62.28,1.4,8,1,2,0,0,2,2,3,5,0,0
3547,Kyle_Korver,20200131,mil,den,1,21.0,115.0,127.0,0,0.0,17.33333333,1.0,1.0,7.9,0.0,0.0,3600.0,2.0,64.88,-0.25,3,2,1,1,0,2,0,1,3,1,1
3547,Kyle_Korver,20200128,mil,was,1,20.0,151.0,131.0,1,0.0,14.56666667,1.0,1.0,8.6,0.0,0.0,3800.0,2.0,65.02,-0.41,6,3,0,0,0,1,2,2,5,0,1
3547,Kyle_Korver,20200124,mil,cha,0,15.0,116.0,103.0,1,0.0,18.46666667,1.0,1.0,25.5,0.0,0.0,3500.0,2.0,63.69,2.68,9,5,3,0,2,0,2,2,6,3,3
3547,Kyle_Korver,20200120,mil,chi,1,17.0,111.0,98.0,1,0.0,21.95,1.0,1.0,21.8,0.0,0.0,3500.0,2.0,66.98,-0.61,12,4,2,1,0,1,2,5,5,0,0
3547,Kyle_Korver,20200118,mil,bkn,0,18.0,117.0,97.0,1,0.0,17.13333333,1.0,1.0,13.9,0.0,0.0,3500.0,2.0,66.62,-0.53,10,2,1,0,0,0,3,3,4,1,2
3547,Kyle_Korver,20200116,mil,bos,1,20.0,128.0,123.0,1,0.0,18.08333333,1.0,1.0,13.4,0.0,0.0,3500.0,2.0,67.89,-1.8,8,2,0,1,0,0,2,3,5,0,0
3547,Kyle_Korver,20200114,mil,nyk,1,20.0,128.0,102.0,1,0.0,21.1,1.0,1.0,9.9,0.0,0.0,3500.0,2.0,64.79,0.76,8,2,1,0,0,2,2,3,6,0,0
3547,Kyle_Korver,20200110,mil,sac,0,22.0,127.0,106.0,1,0.0,8.95,1.0,1.0,1.2,0.0,0.0,3500.0,2.0,67.53,-1.87,1,1,0,0,0,1,0,0,2,1,1
3547,Kyle_Korver,20200108,mil,gsw,0,22.0,107.0,98.0,1,0.0,13.51666667,1.0,1.0,12.9,0.0,0.0,3500.0,2.0,67.25,-2.83,4,2,3,1,0,1,1,1,5,1,1
3547,Kyle_Korver,20200106,mil,sas,0,20.5,104.0,126.0,0,0.0,13.58333333,1.0,1.0,2.2,0.0,0.0,3600.0,2.0,64.97,-1.37,1,1,0,0,0,0,0,0,4,1,1
3547,Kyle_Korver,20200104,mil,sas,1,20.5,127.0,118.0,1,0.0,18.15,1.0,1.0,19.2,0.0,0.0,3500.0,2.0,64.65,-1.05,9,1,6,0,0,0,3,3,3,0,0
3547,Kyle_Korver,20200101,mil,min,1,20.0,106.0,104.0,1,0.0,18.18333333,1.0,1.0,15.8,0.0,0.0,3500.0,2.0,62.32,0.56,8,4,2,0,1,3,2,2,5,2,2
3547,Kyle_Korver,20191230,mil,chi,0,20.0,123.0,102.0,1,0.0,21.5,1.0,1.0,13.6,0.0,0.0,3500.0,2.0,62.41,1.92,9,3,2,0,0,2,3,3,4,0,0
3547,Kyle_Korver,20191228,mil,orl,1,20.5,111.0,100.0,1,0.0,22.86666667,1.0,1.0,13.6,0.0,0.0,3500.0,2.0,64.29,0.04,8,3,2,0,0,1,2,3,4,0,0
3547,Kyle_Korver,20191227,mil,atl,0,19.5,112.0,86.0,1,0.0,17.61666667,1.0,1.0,18.7,0.0,0.0,3500.0,2.0,63.6,2.44,8,1,3,2,0,1,2,2,4,2,2
3547,Kyle_Korver,20191225,mil,phi,0,14.5,109.0,121.0,0,0.0,20.48333333,1.0,1.0,12.0,0.0,0.0,3600.0,2.0,67.35,-1.44,3,5,2,0,0,0,1,1,4,0,0
3547,Kyle_Korver,20191222,mil,ind,1,19.0,117.0,89.0,1,0.0,17.81666667,1.0,1.0,13.8,0.0,0.0,3600.0,2.0,64.74,1.17,3,4,2,0,1,0,1,1,8,0,0
3547,Kyle_Korver,20191221,mil,nyk,0,19.5,123.0,102.0,1,0.0,23.71666667,1.0,1.0,24.7,0.0,0.0,3600.0,2.0,68.81,-3.94,17,1,1,2,0,1,3,6,10,2,3
3547,Kyle_Korver,20191219,mil,lal,1,20.0,111.0,104.0,1,0.0,13.88333333,1.0,1.0,8.0,0.0,0.0,3700.0,2.0,65.75,-0.88,6,0,0,1,0,1,1,1,3,3,3
3547,Kyle_Korver,20191216,mil,dal,1,20.0,116.0,120.0,0,0.0,24.65,1.0,1.0,26.9,0.0,0.0,3500.0,2.0,64.79,-0.64,17,2,3,0,1,0,5,6,8,0,0
3547,Kyle_Korver,20191214,mil,cle,1,20.5,125.0,108.0,1,0.0,14.36666667,1.0,1.0,6.2,0.0,0.0,3500.0,2.0,63.33,0.8,6,1,0,0,0,1,2,2,5,0,0
3547,Kyle_Korver,20191211,mil,nor,1,21.5,127.0,112.0,1,0.0,16.31666667,1.0,1.0,18.6,0.0,0.0,3500.0,2.0,66.84,-1.94,7,3,2,2,0,1,1,3,7,0,0
3547,Kyle_Korver,20191209,mil,orl,1,20.0,110.0,101.0,1,0.0,11.3,1.0,1.0,1.4,0.0,0.0,3500.0,2.0,62.51,1.42,0,2,0,0,0,1,0,0,2,0,0
3547,Kyle_Korver,20191206,mil,lac,1,20.5,119.0,91.0,1,0.0,18.83333333,1.0,1.0,8.3,0.0,0.0,3500.0,2.0,66.16,-1.61,0,4,3,0,0,1,0,0,1,0,0
3547,Kyle_Korver,20191204,mil,det,0,19.0,127.0,103.0,1,0.0,20.31666667,1.0,1.0,10.7,0.0,0.0,3500.0,2.0,62.78,1.02,9,1,1,0,0,1,2,2,3,3,3
3547,Kyle_Korver,20191202,mil,nyk,1,20.0,132.0,88.0,1,0.0,20.83333333,1.0,1.0,15.5,0.0,0.0,3500.0,2.0,64.47,-0.67,6,0,5,1,0,1,2,2,8,0,0
3547,Kyle_Korver,20191130,mil,cha,1,20.0,137.0,96.0,1,0.0,19.35,1.0,1.0,17.3,0.0,0.0,3500.0,2.0,62.23,1.52,3,4,3,2,0,1,1,1,5,0,0
3547,Kyle_Korver,20191127,mil,atl,1,20.0,111.0,102.0,1,0.0,6.266666667000001,1.0,1.0,3.0,0.0,0.0,3500.0,2.0,64.2,-0.59,3,0,0,0,0,0,1,1,3,0,0
3547,Kyle_Korver,20191125,mil,uta,1,20.0,122.0,118.0,1,0.0,4.783333333,1.0,1.0,0.2,0.0,0.0,3500.0,2.0,62.73,0.45,0,1,0,0,0,1,0,0,0,0,0
3547,Kyle_Korver,20191123,mil,det,1,20.5,104.0,90.0,1,0.0,22.2,1.0,1.0,15.2,0.0,0.0,3500.0,2.0,63.1,0.37,6,1,2,2,0,1,2,2,7,0,0
3547,Kyle_Korver,20191120,mil,atl,0,19.5,135.0,127.0,1,0.0,12.08333333,1.0,1.0,5.2,0.0,0.0,3500.0,2.0,63.51,0.85,6,1,0,0,0,2,2,2,6,0,0
3547,Kyle_Korver,20191118,mil,chi,0,20.0,115.0,101.0,1,0.0,14.56666667,1.0,1.0,7.0,0.0,0.0,3500.0,2.0,63.47,1.38,5,0,0,0,1,1,1,2,4,0,0
3547,Kyle_Korver,20191116,mil,ind,0,19.0,102.0,83.0,1,0.0,19.16666667,1.0,1.0,4.4,0.0,0.0,3500.0,2.0,65.43,-2.88,2,2,0,0,0,0,0,1,6,0,0
3547,Kyle_Korver,20191114,mil,chi,1,20.0,124.0,115.0,1,0.0,11.18333333,1.0,1.0,14.4,0.0,0.0,3500.0,2.0,65.43,-2.88,6,2,0,0,2,0,1,1,5,3,3
3547,Kyle_Korver,20191108,mil,uta,0,21.0,100.0,103.0,0,0.0,11.25,1.0,1.0,1.4,0.0,0.0,3500.0,2.0,48.44,16.25,0,2,0,0,0,1,0,0,1,0,0
3547,Kyle_Korver,20191106,mil,lac,0,22.0,129.0,124.0,1,0.0,15.58333333,1.0,1.0,15.2,0.0,0.0,3500.0,2.0,65.7,-1.28,14,1,0,0,0,0,4,5,9,0,0
3547,Kyle_Korver,20191104,mil,min,0,20.0,134.0,106.0,1,0.0,17.15,1.0,1.0,4.4,0.0,0.0,3500.0,2.0,63.78,1.75,3,2,0,0,0,1,1,1,5,0,1
3547,Kyle_Korver,20191102,mil,tor,1,20.0,115.0,105.0,1,0.0,15.5,1.0,1.0,7.2,0.0,0.0,3500.0,2.0,64.79,0.74,6,1,0,0,0,0,2,2,5,0,0
3547,Kyle_Korver,20191030,mil,bos,0,19.5,105.0,116.0,0,0.0,16.36666667,1.0,1.0,10.0,0.0,0.0,3500.0,2.0,67.85,-3.52,9,0,0,1,0,2,2,3,6,1,2
3547,Kyle_Korver,20191028,mil,cle,1,20.0,129.0,112.0,1,0.0,18.08333333,1.0,1.0,12.2,0.0,0.0,3600.0,2.0,64.61,-0.28,9,1,0,0,1,1,3,3,3,0,0
3547,Kyle_Korver,20191026,mil,mia,1,17.0,126.0,131.0,0,0.0,17.68333333,1.0,1.0,14.2,0.0,0.0,3500.0,2.0,63.69,0.7,14,1,0,0,0,1,4,4,11,2,2
3547,Kyle_Korver,20191024,mil,hou,0,20.0,117.0,111.0,1,0.0,15.23333333,1.0,1.0,15.7,0.0,0.0,3500.0,2.0,65.75,-1.6,5,6,1,1,0,1,1,2,4,0,0
