Player,Pos_x,Age_x,Tm,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_y,Age_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Deyonta Davis,C,20.0,MEM,36.0,0.0,6.6,0.7,1.3,0.511,0.0,0.0,0.0,0.7,1.3,.511,0.511,0.3,0.5,0.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6,C,20.0,36.0,238,10.6,0.528,.000,.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,,0.1,0.4,0.5,.097,,-5.4,1.8,-3.7,-0.1
Ed Davis,PF,27.0,POR,46.0,12.0,17.2,1.6,3.1,0.528,0.0,0.0,0.0,1.6,3.1,.528,0.528,1.1,1.8,0.617,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3.0,4.3,PF,27.0,46.0,789,11.5,0.563,.000,.570,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,,1.0,0.7,1.7,.104,,-2.2,0.1,-2.1,0.0
Dewayne Dedmon,C,27.0,SAS,76.0,37.0,17.5,2.1,3.4,0.622,0.0,0.0,0.0,2.1,3.4,.622,0.622,0.9,1.2,0.6990000000000001,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1,C,27.0,76.0,1330,16.0,0.645,.000,.359,11.2,30.6,21.1,4.8,1.4,3.7,16.9,12.3,,2.3,3.0,5.2,.189,,-1.6,3.2,1.7,1.2
Sam Dekker,PF,22.0,HOU,77.0,2.0,18.4,2.6,5.6,0.473,0.8,2.4,0.321,1.9,3.1,.591,0.5429999999999999,0.5,0.9,0.5589999999999999,1.2,2.5,3.7,1.0,0.5,0.3,0.5,1.1,6.5,PF,22.0,77.0,1419,13.1,0.5489999999999999,.436,.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,,1.9,1.2,3.1,.104,,-0.4,-0.6,-1.0,0.3
Malcolm Delaney,PG,27.0,ATL,73.0,2.0,17.1,2.0,5.3,0.374,0.4,1.5,0.23600000000000002,1.6,3.8,.428,0.40700000000000003,1.0,1.3,0.8059999999999999,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,5.4,PG,27.0,73.0,1248,7.5,0.456,.284,.240,0.9,9.8,5.4,23.1,1.5,0.1,18.1,18.3,,-1.2,1.3,0.1,.005,,-4.6,-1.3,-5.9,-1.2
Matthew Dellavedova,PG,26.0,MIL,76.0,54.0,26.1,2.7,7.0,0.39,1.0,2.8,0.36700000000000005,1.7,4.2,.404,0.46299999999999997,1.1,1.3,0.8540000000000001,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,7.6,PG,26.0,76.0,1986,9.4,0.501,.403,.180,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,,0.3,0.9,1.2,.029,,-1.9,-2.8,-4.7,-1.4
Luol Deng,SF,31.0,LAL,56.0,49.0,26.5,2.9,7.6,0.387,0.9,2.9,0.309,2.0,4.6,.436,0.447,0.8,1.1,0.73,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,7.6,SF,31.0,56.0,1486,10.1,0.47,.389,.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,,0.1,0.8,0.9,.029,,-2.3,-0.2,-2.5,-0.2
DeMar DeRozan,SG,27.0,TOR,74.0,74.0,35.4,9.7,20.9,0.467,0.4,1.7,0.266,9.3,19.2,.484,0.47700000000000004,7.4,8.7,0.8420000000000001,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3,SG,27.0,74.0,2620,24.0,0.552,.080,.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,,6.7,2.4,9.0,.166,,2.4,-1.5,0.9,1.9
Cheick Diallo,PF,20.0,NOP,17.0,0.0,11.7,2.1,4.5,0.474,0.0,0.0,0.0,2.1,4.5,.474,0.474,0.9,1.2,0.7140000000000001,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,5.1,PF,20.0,17.0,199,16.8,0.51,.000,.276,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,,0.2,0.3,0.5,.111,,-4.6,-1.0,-5.6,-0.2
Boris Diaw,PF,34.0,UTA,73.0,33.0,17.6,2.0,4.5,0.446,0.3,1.1,0.247,1.7,3.4,.512,0.47700000000000004,0.4,0.5,0.743,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6,PF,34.0,73.0,1283,9.0,0.494,.248,.107,4.3,9.8,7.1,20.3,0.7,0.6,20.3,15.6,,-0.1,1.2,1.1,.041,,-2.7,-0.2,-2.9,-0.3
Gorgui Dieng,PF,27.0,MIN,82.0,82.0,32.4,4.0,8.1,0.502,0.2,0.5,0.37200000000000005,3.9,7.5,.511,0.514,1.7,2.0,0.8140000000000001,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,10.0,PF,27.0,82.0,2653,14.2,0.555,.065,.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14.0,,3.2,2.5,5.7,.103,,-0.5,2.2,1.8,2.5
Spencer Dinwiddie,PG,23.0,BRK,59.0,18.0,22.6,2.3,5.1,0.444,0.6,1.7,0.376,1.6,3.4,.478,0.507,2.1,2.7,0.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,7.3,PG,23.0,59.0,1334,12.7,0.581,.334,.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,,1.9,0.9,2.8,.101,,-0.7,-0.2,-0.9,0.4
Toney Douglas,PG,30.0,MEM,24.0,0.0,16.4,1.8,4.9,0.368,0.3,1.8,0.16699999999999998,1.5,3.1,.480,0.397,1.0,1.2,0.828,0.5,2.0,2.5,2.3,0.8,0.2,0.9,2.1,4.9,PG,30.0,24.0,394,10.6,0.451,.359,.248,3.7,14.3,8.9,22.2,2.4,1.2,13.9,17.4,,0.0,0.5,0.5,.059,,-2.2,1.0,-1.2,0.1
Goran Dragić,PG,30.0,MIA,73.0,73.0,33.7,7.3,15.4,0.475,1.6,4.0,0.405,5.7,11.4,.499,0.527,4.1,5.2,0.79,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,20.3,PG,30.0,73.0,2459,19.8,0.575,.257,.335,2.8,9.9,6.3,29.0,1.8,0.4,14.1,27.1,,5.0,2.6,7.5,.147,,3.4,-0.7,2.7,2.9
Andre Drummond,C,23.0,DET,81.0,81.0,29.7,6.0,11.2,0.53,0.0,0.1,0.28600000000000003,5.9,11.2,.532,0.531,1.7,4.4,0.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6,C,23.0,81.0,2409,20.9,0.518,.008,.390,15.1,36.2,25.2,6.0,2.6,3.1,12.5,22.4,,1.4,5.3,6.7,.133,,-2.1,2.9,0.9,1.8
Jared Dudley,PF,31.0,PHO,64.0,7.0,21.3,2.5,5.4,0.45399999999999996,1.2,3.2,0.379,1.3,2.2,.559,0.565,0.7,1.0,0.662,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8,PF,31.0,64.0,1362,10.6,0.579,.587,.188,2.4,15.9,9.0,12.5,1.5,0.9,16.3,13.8,,1.1,0.7,1.8,.064,,-0.1,-0.1,-0.3,0.6
Mike Dunleavy,SF,36.0,TOT,53.0,2.0,15.9,1.8,4.2,0.423,1.0,2.5,0.396,0.8,1.6,.465,0.5429999999999999,0.7,0.8,0.8,0.3,1.8,2.2,0.9,0.3,0.1,0.5,1.3,5.2,SF,36.0,53.0,841,10.1,0.573,.609,.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14.0,,0.8,0.7,1.5,.086,,-1.0,-1.2,-2.2,0.0
Mike Dunleavy,SF,36.0,CLE,23.0,2.0,15.9,1.6,3.9,0.4,0.9,2.5,0.35100000000000003,0.7,1.4,.485,0.511,0.6,0.8,0.737,0.2,1.8,2.0,0.9,0.3,0.1,0.6,1.4,4.6,SF,36.0,23.0,366,7.6,0.539,.633,.211,1.6,12.3,7.1,7.5,0.8,0.4,12.5,13.7,,0.1,0.2,0.3,.041,,-2.1,-1.7,-3.7,-0.2
Mike Dunleavy,SF,36.0,ATL,30.0,0.0,15.8,1.9,4.3,0.43799999999999994,1.1,2.6,0.429,0.8,1.8,.453,0.565,0.7,0.9,0.846,0.4,1.8,2.3,1.0,0.3,0.2,0.5,1.2,5.6,SF,36.0,30.0,475,11.9,0.597,.592,.200,3.1,12.5,7.9,9.5,0.9,0.9,9.0,14.3,,0.7,0.5,1.2,.120,,-0.2,-0.8,-1.0,0.1
Kris Dunn,PG,22.0,MIN,78.0,7.0,17.1,1.5,4.0,0.377,0.3,0.9,0.28800000000000003,1.2,3.1,.404,0.41100000000000003,0.5,0.8,0.61,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,3.8,PG,22.0,78.0,1333,8.1,0.43200000000000005,.233,.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,,-1.2,1.3,0.1,.004,,-3.7,1.5,-2.2,-0.1
Kevin Durant,PF,28.0,GSW,62.0,62.0,33.4,8.9,16.5,0.537,1.9,5.0,0.375,7.0,11.5,.608,0.594,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,PF,28.0,62.0,2070,27.6,0.6509999999999999,.304,.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,,8.0,4.0,12.0,.278,,5.4,2.6,8.0,5.2
Jarell Eddie,SF,25.0,PHO,5.0,0.0,12.4,1.2,3.8,0.316,0.8,3.2,0.25,0.4,0.6,.667,0.42100000000000004,1.6,1.8,0.889,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,4.8,SF,25.0,5.0,62,9.7,0.523,.842,.474,1.7,10.8,6.1,0.0,0.8,0.0,4.2,16.2,,0.1,0.0,0.1,.054,,-1.5,-5.9,-7.3,-0.1
Henry Ellenson,PF,20.0,DET,19.0,2.0,7.7,1.2,3.4,0.359,0.5,1.8,0.28600000000000003,0.7,1.5,.448,0.43799999999999994,0.2,0.4,0.5,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,3.2,PF,20.0,19.0,146,7.5,0.444,.547,.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,,-0.4,0.2,-0.2,-0.071,,-5.8,-2.4,-8.2,-0.2
Wayne Ellington,SG,29.0,MIA,62.0,13.0,24.2,3.7,9.0,0.41600000000000004,2.4,6.4,0.37799999999999995,1.3,2.6,.509,0.55,0.6,0.7,0.86,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,10.5,SG,29.0,62.0,1500,12.6,0.565,.710,.077,1.3,8.5,4.9,7.1,1.2,0.2,5.0,17.9,,2.1,1.2,3.3,.105,,1.8,-1.9,-0.2,0.7
Monta Ellis,SG,31.0,IND,74.0,33.0,27.0,3.3,7.5,0.44299999999999995,0.6,1.8,0.319,2.8,5.7,.483,0.48200000000000004,1.3,1.7,0.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,8.5,SG,31.0,74.0,1998,9.9,0.514,.242,.230,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,,-0.7,1.7,1.1,.026,,-2.5,0.2,-2.3,-0.2
Joel Embiid,C,22.0,PHI,31.0,31.0,25.4,6.5,13.8,0.466,1.2,3.2,0.36700000000000005,5.3,10.7,.495,0.508,6.2,7.9,0.7829999999999999,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2,C,22.0,31.0,786,24.1,0.584,.228,.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,,0.5,1.5,1.9,.117,,0.0,3.2,3.1,1.0
James Ennis,SF,26.0,MEM,64.0,28.0,23.5,2.3,5.0,0.455,0.8,2.1,0.37200000000000005,1.5,2.9,.516,0.534,1.3,1.7,0.782,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,6.7,SF,26.0,64.0,1501,10.6,0.581,.427,.343,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,,1.4,1.7,3.1,.101,,-1.0,1.0,0.0,0.8
Tyler Ennis,PG,22.0,TOT,53.0,2.0,11.1,1.7,3.9,0.433,0.5,1.3,0.386,1.2,2.6,.457,0.498,0.4,0.5,0.84,0.2,0.7,0.8,1.6,0.5,0.0,0.8,1.1,4.3,PG,22.0,53.0,588,10.9,0.521,.337,.120,1.6,6.8,4.2,21.7,2.1,0.3,17.0,19.1,,0.1,0.3,0.4,.031,,-2.2,-2.8,-4.9,-0.4
Tyler Ennis,PG,22.0,HOU,31.0,0.0,6.3,0.8,2.1,0.391,0.2,0.5,0.375,0.6,1.5,.396,0.43799999999999994,0.1,0.1,0.667,0.1,0.5,0.6,1.1,0.2,0.0,0.8,0.9,1.9,PG,22.0,31.0,196,4.0,0.444,.250,.047,2.2,8.4,5.3,24.5,1.5,0.0,26.9,19.3,,-0.4,0.1,-0.2,-0.061,,-6.8,-2.7,-9.5,-0.4
Tyler Ennis,PG,22.0,LAL,22.0,2.0,17.8,3.0,6.5,0.451,1.0,2.5,0.389,2.0,4.1,.489,0.524,0.9,1.0,0.8640000000000001,0.2,1.0,1.2,2.4,0.9,0.1,1.0,1.3,7.7,PG,22.0,22.0,392,14.3,0.5529999999999999,.375,.153,1.3,6.1,3.6,20.3,2.4,0.4,12.0,19.0,,0.5,0.1,0.6,.077,,0.1,-2.8,-2.7,-0.1
Tyreke Evans,SF,27.0,TOT,40.0,6.0,19.7,3.8,9.3,0.405,1.1,3.0,0.35600000000000004,2.7,6.3,.429,0.462,1.7,2.3,0.75,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,10.3,SF,27.0,40.0,788,15.5,0.501,.319,.249,1.8,17.2,9.5,25.9,2.2,1.0,12.9,26.7,,-0.2,0.9,0.7,.045,,-0.7,-0.1,-0.9,0.2
Tyreke Evans,SF,27.0,NOP,26.0,0.0,18.2,3.5,8.7,0.401,0.8,2.7,0.3,2.7,6.0,.446,0.447,1.7,2.2,0.7759999999999999,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,9.5,SF,27.0,26.0,474,15.8,0.491,.308,.256,1.3,17.9,9.6,31.3,2.4,0.7,13.4,27.2,,-0.1,0.7,0.5,.053,,-0.6,0.5,0.0,0.2
Tyreke Evans,SF,27.0,SAC,14.0,6.0,22.4,4.2,10.2,0.413,1.5,3.4,0.43799999999999994,2.7,6.8,.400,0.486,1.7,2.4,0.706,0.5,3.1,3.6,2.4,0.9,0.4,1.6,1.4,11.6,SF,27.0,14.0,314,14.9,0.516,.336,.238,2.6,16.0,9.4,17.7,1.9,1.5,12.2,26.0,,0.0,0.3,0.2,.034,,-1.0,-1.2,-2.2,0.0
Dante Exum,PG,21.0,UTA,66.0,26.0,18.6,2.3,5.5,0.42700000000000005,0.7,2.3,0.295,1.7,3.2,.519,0.488,0.9,1.1,0.795,0.5,1.5,2.0,1.7,0.3,0.2,1.2,2.2,6.2,PG,21.0,66.0,1228,8.5,0.521,.410,.201,2.9,9.3,6.2,14.1,0.9,0.8,16.8,18.1,,-0.1,1.3,1.2,.046,,-2.0,-0.5,-2.5,-0.1
Kenneth Faried,PF,27.0,DEN,61.0,34.0,21.2,3.7,6.8,0.5479999999999999,0.0,0.1,0.0,3.7,6.7,.556,0.5479999999999999,2.1,3.1,0.693,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,9.6,PF,27.0,61.0,1296,20.3,0.588,.014,.454,15.8,23.6,19.7,6.3,1.6,2.4,10.6,18.3,,3.3,1.2,4.5,.168,,0.9,-0.1,0.8,0.9
Jordan Farmar,PG,30.0,SAC,2.0,0.0,17.5,2.0,6.0,0.33299999999999996,2.0,4.5,0.444,0.0,1.5,.000,0.5,0.0,0.0,0.0,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,6.0,PG,30.0,2.0,35,14.4,0.5,.750,.000,3.3,6.5,5.0,38.6,2.9,0.0,20.0,19.4,,0.0,0.0,0.0,.063,,0.7,-3.7,-3.0,0.0
Derrick Favors,PF,25.0,UTA,50.0,39.0,23.7,4.1,8.3,0.48700000000000004,0.1,0.2,0.3,4.0,8.1,.491,0.49,1.3,2.2,0.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5,PF,25.0,50.0,1186,15.8,0.512,.024,.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,,0.5,2.2,2.7,.109,,-2.4,2.3,-0.1,0.6
Kay Felder,PG,21.0,CLE,42.0,0.0,9.2,1.5,3.8,0.392,0.2,0.5,0.318,1.3,3.2,.404,0.415,0.8,1.2,0.7140000000000001,0.1,0.9,1.0,1.4,0.4,0.2,0.7,0.9,4.0,PG,21.0,42.0,386,11.4,0.462,.139,.310,0.9,10.5,5.9,22.7,2.3,1.5,14.3,24.2,,-0.3,0.4,0.1,.008,,-4.8,-1.2,-6.0,-0.4
Cristiano Felício,C,24.0,CHI,66.0,0.0,15.8,1.9,3.3,0.579,0.0,0.0,0.0,1.9,3.3,.579,0.579,0.9,1.4,0.645,1.9,2.8,4.7,0.6,0.4,0.3,0.5,1.7,4.8,C,24.0,66.0,1040,15.3,0.603,.000,.421,12.8,19.5,16.1,5.7,1.2,1.3,11.2,12.4,,2.1,1.3,3.4,.158,,-0.6,0.6,0.0,0.5
Raymond Felton,PG,32.0,LAC,80.0,11.0,21.3,2.8,6.4,0.43,0.6,1.8,0.319,2.2,4.6,.473,0.475,0.6,0.8,0.7809999999999999,0.4,2.3,2.7,2.4,0.8,0.3,1.0,1.6,6.7,PG,32.0,80.0,1700,10.9,0.496,.280,.125,2.2,11.9,7.2,16.3,1.9,1.1,13.3,16.5,,0.2,1.8,1.9,.055,,-1.8,0.8,-1.0,0.4
Yogi Ferrell,PG,23.0,TOT,46.0,29.0,26.0,3.5,8.6,0.406,1.5,3.8,0.386,2.0,4.7,.422,0.49200000000000005,1.6,1.9,0.831,0.4,2.0,2.4,3.7,0.9,0.2,1.5,2.0,10.0,PG,23.0,46.0,1197,13.1,0.5329999999999999,.447,.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,,0.8,1.0,1.8,.072,,-0.1,-0.6,-0.7,0.4
Yogi Ferrell,PG,23.0,BRK,10.0,0.0,15.1,1.8,4.9,0.36700000000000005,0.8,2.7,0.29600000000000004,1.0,2.2,.455,0.449,1.0,1.6,0.625,0.4,0.8,1.2,1.7,0.2,0.2,1.4,1.1,5.4,PG,23.0,10.0,151,6.5,0.48200000000000004,.551,.327,2.8,5.5,4.2,16.9,0.6,1.0,20.0,19.9,,-0.2,0.0,-0.2,-0.050,,-4.0,-3.3,-7.3,-0.2
Yogi Ferrell,PG,23.0,DAL,36.0,29.0,29.1,3.9,9.6,0.41200000000000003,1.7,4.1,0.40299999999999997,2.3,5.4,.418,0.499,1.8,2.0,0.877,0.4,2.3,2.8,4.3,1.1,0.2,1.6,2.2,11.3,PG,23.0,36.0,1046,14.1,0.541,.432,.212,1.7,9.7,5.5,24.1,2.0,0.6,12.9,19.5,,1.0,0.9,2.0,.090,,0.5,-0.3,0.2,0.6
Dorian Finney-Smith,PF,23.0,DAL,81.0,35.0,20.3,1.5,4.1,0.37200000000000005,0.7,2.4,0.293,0.8,1.8,.479,0.456,0.6,0.8,0.754,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,4.3,PF,23.0,81.0,1642,7.7,0.486,.574,.183,3.7,12.4,7.9,6.0,1.6,1.4,11.1,11.6,,-0.1,1.5,1.4,.041,,-2.8,1.3,-1.4,0.2
Bryn Forbes,SG,23.0,SAS,36.0,0.0,7.9,1.0,2.8,0.364,0.5,1.5,0.321,0.5,1.3,.413,0.449,0.1,0.2,0.833,0.1,0.6,0.6,0.6,0.0,0.0,0.3,0.6,2.6,SG,23.0,36.0,285,5.9,0.462,.535,.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,,-0.2,0.2,0.1,.014,,-3.2,-2.8,-6.0,-0.3
Evan Fournier,SG,24.0,ORL,68.0,66.0,32.9,6.0,13.7,0.439,1.9,5.3,0.35600000000000004,4.1,8.4,.491,0.508,3.3,4.1,0.805,0.6,2.4,3.1,3.0,1.0,0.1,2.1,2.6,17.2,SG,24.0,68.0,2234,13.9,0.555,.387,.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,,1.7,1.1,2.8,.059,,0.8,-2.2,-1.3,0.4
Randy Foye,SG,33.0,BRK,69.0,40.0,18.6,1.7,4.7,0.363,1.0,2.9,0.33,0.7,1.8,.418,0.466,0.8,0.9,0.857,0.1,2.1,2.2,2.0,0.5,0.1,1.2,1.4,5.2,SG,33.0,69.0,1284,7.3,0.506,.625,.194,0.8,11.9,6.4,15.2,1.3,0.5,18.5,14.4,,-0.6,0.7,0.2,.006,,-3.0,-1.0,-3.9,-0.6
Tim Frazier,PG,26.0,NOP,65.0,35.0,23.5,2.5,6.2,0.40299999999999997,0.6,2.0,0.313,1.9,4.2,.446,0.45299999999999996,1.5,2.0,0.76,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2.0,7.1,PG,26.0,65.0,1525,12.4,0.504,.317,.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,,1.0,1.4,2.4,.075,,-1.5,-0.7,-2.2,-0.1
Channing Frye,C,33.0,CLE,74.0,15.0,18.9,3.2,7.0,0.45799999999999996,1.9,4.5,0.409,1.4,2.5,.546,0.589,0.9,1.0,0.851,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9,9.1,C,33.0,74.0,1398,15.6,0.612,.644,.142,3.0,19.3,11.4,4.9,1.2,2.1,8.8,19.3,,2.3,1.4,3.7,.125,,0.8,-1.5,-0.6,0.5
Danilo Gallinari,SF,28.0,DEN,63.0,63.0,33.9,5.3,11.9,0.447,2.0,5.1,0.389,3.3,6.8,.491,0.531,5.5,6.1,0.902,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,18.2,SF,28.0,63.0,2134,17.4,0.622,.432,.516,2.0,14.7,8.4,9.1,0.9,0.5,8.2,20.0,,6.2,0.7,6.8,.154,,2.9,-2.1,0.8,1.5
Langston Galloway,PG,25.0,TOT,74.0,2.0,20.2,2.8,7.4,0.38,1.6,4.2,0.39,1.2,3.2,.367,0.49,0.7,0.9,0.797,0.4,1.7,2.1,1.3,0.6,0.1,0.6,1.3,7.9,PG,25.0,74.0,1495,10.4,0.51,.565,.117,2.0,9.3,5.6,9.4,1.5,0.3,7.4,18.4,,0.2,1.1,1.3,.040,,-0.9,-1.7,-2.6,-0.2
Langston Galloway,PG,25.0,NOP,55.0,0.0,20.4,3.0,8.0,0.374,1.8,4.9,0.377,1.2,3.1,.370,0.489,0.7,0.9,0.769,0.4,1.8,2.2,1.2,0.7,0.1,0.5,1.4,8.6,PG,25.0,55.0,1120,11.2,0.508,.608,.118,1.9,9.6,5.7,8.8,1.7,0.4,5.7,19.5,,0.2,1.0,1.2,.052,,-0.3,-1.4,-1.8,0.1
Langston Galloway,PG,25.0,SAC,19.0,2.0,19.7,2.2,5.5,0.40399999999999997,1.0,2.1,0.475,1.2,3.4,.359,0.495,0.6,0.6,0.917,0.4,1.5,1.8,1.5,0.3,0.1,0.9,1.1,6.0,PG,25.0,19.0,375,8.0,0.522,.385,.115,2.2,8.5,5.4,11.2,0.8,0.2,14.1,15.4,,0.0,0.1,0.1,.007,,-2.5,-2.4,-5.0,-0.3
Patricio Garino,SG,23.0,ORL,5.0,0.0,8.6,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.4,.000,0.0,0.0,0.0,0.0,0.2,1.2,1.4,0.0,0.0,0.0,0.6,0.8,0.0,SG,23.0,5.0,43,-9.2,0.0,.714,.000,2.5,15.6,8.9,0.0,0.0,0.0,30.0,10.2,,-0.2,0.0,-0.2,-0.250,,-14.1,-3.3,-17.3,-0.2
Marc Gasol,C,32.0,MEM,74.0,74.0,34.2,7.2,15.7,0.45899999999999996,1.4,3.6,0.38799999999999996,5.8,12.1,.480,0.503,3.8,4.5,0.8370000000000001,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,19.5,C,32.0,74.0,2531,20.3,0.5539999999999999,.231,.286,2.6,18.8,10.5,24.8,1.4,3.7,11.3,26.4,,4.2,3.5,7.7,.145,,2.1,2.2,4.2,4.0
Pau Gasol,C,36.0,SAS,64.0,39.0,25.4,4.7,9.4,0.502,0.9,1.6,0.5379999999999999,3.9,7.8,.494,0.5479999999999999,2.0,2.9,0.7070000000000001,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,12.4,C,36.0,64.0,1627,20.2,0.578,.172,.305,7.6,26.8,17.4,14.7,0.8,3.5,10.6,21.3,,3.3,3.1,6.4,.190,,0.9,2.8,3.7,2.4
Rudy Gay,SF,30.0,SAC,30.0,30.0,33.8,6.7,14.7,0.455,1.4,3.8,0.37200000000000005,5.3,11.0,.483,0.502,3.9,4.6,0.855,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7,SF,30.0,30.0,1013,17.9,0.5589999999999999,.256,.312,4.0,17.5,10.8,14.1,2.2,2.3,12.8,25.8,,0.8,1.0,1.8,.087,,0.3,0.4,0.7,0.7
Michael Gbinije,SG,24.0,DET,9.0,0.0,3.6,0.1,1.1,0.1,0.0,0.4,0.0,0.1,0.7,.167,0.1,0.2,0.2,1.0,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.2,0.4,SG,24.0,9.0,32,-2.1,0.184,.400,.200,6.6,3.5,5.1,7.9,0.0,0.0,0.0,15.0,,-0.1,0.0,-0.1,-0.136,,-7.7,-2.8,-10.5,-0.1
Alonzo Gee,SF,29.0,DEN,13.0,0.0,6.8,0.2,1.1,0.214,0.0,0.2,0.0,0.2,0.8,.273,0.214,0.4,0.7,0.556,0.3,0.8,1.2,0.5,0.4,0.1,0.3,1.1,0.8,SF,29.0,13.0,89,3.1,0.306,.214,.643,5.0,13.5,9.3,8.2,2.7,0.9,18.2,10.5,,-0.1,0.1,-0.1,-0.032,,-5.6,1.0,-4.6,-0.1
Paul George,SF,26.0,IND,75.0,75.0,35.9,8.3,18.0,0.461,2.6,6.6,0.39299999999999996,5.7,11.4,.501,0.534,4.5,5.0,0.898,0.8,5.8,6.6,3.3,1.6,0.4,2.9,2.7,23.7,SF,26.0,75.0,2689,20.2,0.5870000000000001,.368,.277,2.5,17.9,10.3,16.1,2.2,0.9,12.7,28.9,,3.9,3.1,7.1,.126,,3.1,-0.3,2.8,3.2
Marcus Georges-Hunt,SG,22.0,ORL,5.0,0.0,9.6,0.4,1.4,0.28600000000000003,0.2,0.4,0.5,0.2,1.0,.200,0.35700000000000004,1.8,2.0,0.9,0.2,1.6,1.8,0.6,0.2,0.0,0.4,1.0,2.8,SG,22.0,5.0,48,10.2,0.614,.286,1.429,2.2,18.7,10.2,8.3,1.0,0.0,14.9,12.3,,0.1,0.0,0.1,.107,,-3.4,-1.3,-4.7,0.0
Jonathan Gibson,PG,29.0,DAL,17.0,0.0,13.6,2.1,5.6,0.368,0.9,2.6,0.33299999999999996,1.2,2.9,.400,0.447,1.2,1.7,0.7240000000000001,0.1,1.2,1.3,1.5,0.5,0.0,1.2,1.2,6.2,PG,29.0,17.0,231,9.5,0.49200000000000005,.474,.305,0.5,11.1,5.5,18.8,1.8,0.0,16.3,26.3,,-0.3,0.2,-0.1,-0.030,,-3.3,-2.2,-5.5,-0.2
