Player_name,Date,Team,Opp,H/A,GTime(ET),Team pts,Opp pts,Win,Start,Mins_played,FDP,DoubleD,TripleD,FD_Sal,FD pos,ADI,VMI,pt,rb,as,st,bl,to,3pts,FGM,FGA,FG%,FTM,FTA,FT%
Jimmy Butler,12/18/2019,mia,phi,1,19,108,104,1,1,33.76666667,31.9,0,0,9100,2,66.62,-1.68,14,7,5,2,0,4,0,5,1,5.00,4,5,0.80
Jimmy Butler,12/16/2019,mia,mem,0,20,111,118,0,1,38.88333333,41.8,0,0,9400,2,64.7,0.69,25,4,8,1,0,3,1,6,2,3.00,0,0,0.00
Jimmy Butler,12/14/2019,mia,dal,1,20.5,122,118,1,1,43.01666667,43.3,0,0,9400,2,63.42,3.38,27,4,7,1,0,2,1,8,2,4.00,0,0,0.00
Jimmy Butler,12/13/2019,mia,lal,0,19,110,113,0,1,37.15,41.1,0,0,9700,2,66.34,0.46,23,3,3,4,0,2,0,9,10,0.90,5,6,0.83
Jimmy Butler,12/10/2019,mia,atl,1,20,135,121,1,1,41.73333333,53.6,1,1,9600,2,67.16,-0.02,20,18,10,0,0,3,1,8,9,0.89,3,7,0.43
Jimmy Butler,12/8/2019,mia,chi,1,18,110,105,1,1,44.18333333,43.7,0,0,9300,2,67.12,-0.24,23,6,7,1,1,3,0,3,4,0.75,0,0,0.00
Jimmy Butler,12/6/2019,mia,was,1,20,112,103,1,1,36.45,63.7,1,1,9100,2,67.35,-1.33,28,11,11,1,2,3,2,9,6,1.50,8,1,8.00
Jimmy Butler,12/4/2019,mia,bos,0,19.5,93,112,0,1,37.23333333,52.2,0,0,8600,2,64.29,1.01,37,6,4,2,0,4,6,0,0,0.00,7,10,0.70
Jimmy Butler,12/3/2019,mia,tor,1,19.5,121,110,1,1,41.13333333,55.6,1,1,8800,2,63.97,2.34,22,13,12,1,0,3,2,7,6,1.17,6,7,0.86
Jimmy Butler,12/1/2019,mia,bkn,1,15,109,106,1,1,35.25,35.4,0,0,9200,2,65.38,1.45,20,7,2,1,1,2,1,5,7,0.71,9,10,0.90
Jimmy Butler,11/29/2019,mia,gsw,1,20,122,105,1,1,27.76666667,36,0,0,9400,2,66.98,-0.15,16,5,6,2,0,1,0,3,1,3.00,0,0,0.00
Jimmy Butler,11/25/2019,mia,cha,1,19.5,117,100,1,1,31.08333333,38.1,0,0,9600,2,66.48,-0.2,21,3,7,1,1,3,0,6,1,6.00,9,9,1.00
Jimmy Butler,11/23/2019,mia,phi,0,19.5,86,113,0,1,30.06666667,26.5,0,0,9600,2,65.98,0.17,11,5,3,2,0,1,0,4,3,1.33,3,4,0.75
Jimmy Butler,11/22/2019,mia,chi,1,20,116,108,1,1,34.41666667,52.5,0,0,9700,2,64.97,1.66,27,5,7,4,0,3,1,7,10,0.70,0,0,0.00
Jimmy Butler,11/20/2019,mia,cle,1,19.5,124,100,1,1,32.43333333,49.5,0,0,9500,2,67.12,-0.49,21,5,5,2,4,3,2,3,6,0.50,0,0,0.00
Jimmy Butler,11/16/2019,mia,nor,1,20,109,94,1,1,37.7,48.1,1,0,9400,2,66.25,-0.19,16,8,13,3,0,6,1,4,1,4.00,7,7,1.00
Jimmy Butler,11/12/2019,mia,det,1,19.5,117,108,1,1,38.95,49.1,1,0,9400,2,66.39,-0.35,20,3,13,2,0,0,0,6,3,2.00,8,1,8.00
Jimmy Butler,11/8/2019,mia,lal,0,22.5,80,95,0,1,38.1,39.7,0,0,9200,2,66.16,-7.5,22,6,3,2,0,0,0,7,6,1.17,8,8,1.00
Jimmy Butler,11/7/2019,mia,pho,1,21,124,108,1,1,33.98333333,45,0,0,9300,2,62.37,-4.52,34,5,4,0,0,1,2,0,0,0.00,0,0,0.00
Jimmy Butler,11/5/2019,mia,den,0,21,89,109,0,1,29.3,33.4,0,0,9500,2,45.52,20.02,16,7,4,2,0,3,0,3,2,1.50,0,0,0.00
Jimmy Butler,11/3/2019,mia,hou,1,18,129,100,1,1,27.45,53.9,0,0,9300,2,66.52,-0.98,18,7,9,4,1,1,2,7,5,1.40,2,3,0.67
Jimmy Butler,10/31/2019,mia,atl,1,19,106,97,1,1,35.18333333,55.3,0,0,9200,2,62.87,2.64,5,9,11,6,3,4,0,2,10,0.20,1,2,0.50
Jimmy Butler,10/29/2019,mia,atl,1,19.5,112,97,1,1,30.66666667,35,0,0,9000,2,66.75,-1.24,21,5,2,3,0,4,1,5,1,5.00,0,0,0.00
Justin Robinson,1/1/2020,was,orl,0,18,101,122,0,0,3.85,1.5,0,0,3500,1,66.07,0.15,0,0,1,0,0,0,0,0,1,0.00,0,0,0.00
Justin Robinson,12/26/2019,was,det,0,19,102,132,0,0,9.4,6.2,0,0,3500,1,64.33,3.25,3,1,2,0,0,1,1,1,2,0.50,0,0,0.00
Justin Robinson,12/23/2019,was,nyk,1,19,121,115,1,0,15.66666667,8.7,0,0,3500,1,66.66,1.58,3,1,1,0,1,0,1,1,3,0.33,0,0,0.00
Justin Robinson,12/14/2019,was,mem,0,20,111,128,0,0,5.333333333,3.5,0,0,3500,1,64.7,1.59,2,0,1,0,0,0,0,1,1,1.00,0,0,0.00
Justin Robinson,12/8/2019,was,lac,0,18,119,135,0,0,2.233333333,0,0,0,3500,1,68.12,-0.56,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00
Justin Robinson,11/24/2019,was,sac,0,18,106,113,0,0,0.6,0,0,0,3500,1,64.97,1.14,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00
Justin Robinson,11/4/2019,was,det,1,19,115,99,1,0,1.9,0,0,0,3500,1,67.57,-0.36,0,0,0,0,0,0,0,0,1,0.00,0,0,0.00
Justin Robinson,11/2/2019,was,min,0,20,109,131,0,0,9.083333333,9.6,0,0,3500,1,66.8,-0.12,5,3,2,0,0,2,1,2,4,0.50,0,0,0.00
Justin Robinson,10/23/2019,was,dal,0,20.5,100,108,0,0,0.616666667,0,0,0,3500,1,63.88,2.34,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00
Richaun Holmes,1/6/2020,sac,gsw,1,22,111,98,1,1,20.13333333,19.3,0,0,6700,4,67.71,-0.21,7,4,1,1,2,3,0,3,5,0.60,1,1,1.00
Richaun Holmes,1/4/2020,sac,nor,0,22,115,117,0,1,34.26666667,35.4,1,0,6900,4,67.8,-0.6,13,12,0,1,2,1,0,6,1,6.00,1,1,1.00
Richaun Holmes,1/2/2020,sac,mem,1,22,128,123,1,1,34.26666667,31.4,0,0,6700,4,66.75,-2.18,18,7,0,0,2,1,0,7,10,0.70,4,7,0.57
Richaun Holmes,12/31/2019,sac,lac,0,17,87,105,0,1,31.13333333,44,1,0,6600,4,66.57,-6.34,22,10,0,1,3,2,0,8,3,2.67,6,6,1.00
Richaun Holmes,12/29/2019,sac,den,0,20,115,120,0,1,30.88333333,30.2,0,0,6900,4,45.02,21.49,18,6,2,1,0,1,0,9,3,3.00,0,0,0.00
Richaun Holmes,12/28/2019,sac,pho,0,21,110,112,0,1,35.81666667,20.6,0,0,6700,4,66.98,-0.47,14,3,0,0,1,0,0,5,6,0.83,4,5,0.80
Richaun Holmes,12/26/2019,sac,min,0,22,104,105,0,1,44.85,57.1,1,0,6000,4,65.79,0.33,20,18,3,2,2,1,0,9,5,1.80,2,2,1.00
Richaun Holmes,12/23/2019,sac,hou,0,22,104,113,0,1,30.68333333,36.1,1,0,5400,4,65.79,0.55,12,13,3,2,1,5,0,5,8,0.63,2,2,1.00
Richaun Holmes,12/21/2019,sac,mem,0,20,115,119,0,1,29.01666667,40.4,1,0,5100,4,66.71,-1.08,18,12,2,1,1,1,0,8,3,2.67,2,2,1.00
Richaun Holmes,12/20/2019,sac,ind,0,19,105,119,0,1,24.35,33.8,0,0,5300,4,66.16,-0.47,20,9,0,0,1,0,0,9,10,0.90,2,2,1.00
Richaun Holmes,12/17/2019,sac,cha,0,19,102,110,0,1,21.55,33.5,0,0,6100,4,63.33,3.86,11,5,1,2,3,0,0,4,10,0.40,3,3,1.00
Richaun Holmes,12/15/2019,sac,gsw,1,20.5,100,79,1,1,25.9,19.5,0,0,7100,4,67.62,-0.84,9,5,1,2,1,6,0,4,5,0.80,1,2,0.50
Richaun Holmes,12/13/2019,sac,nyk,0,22,101,103,0,1,26.61666667,9,0,0,7500,4,66.71,0.07,4,5,0,0,0,1,0,1,3,0.33,2,2,1.00
Richaun Holmes,12/11/2019,sac,okc,1,22,94,93,1,1,24.95,24.4,0,0,7600,4,67.25,-1.05,10,7,0,2,1,3,0,5,7,0.71,0,0,0.00
Richaun Holmes,12/9/2019,sac,hou,1,20,119,118,1,1,36.3,43.6,0,0,7700,4,65.25,-0.3,16,8,0,4,2,0,0,4,7,0.57,8,8,1.00
Richaun Holmes,12/8/2019,sac,dal,1,19,110,106,1,1,32.25,27.8,0,0,7400,4,63.28,2.82,12,9,2,1,0,1,0,6,8,0.75,0,0,0.00
Richaun Holmes,12/6/2019,sac,sas,0,20.5,104,105,0,1,44.68333333,52.3,1,0,7200,4,65.43,1.23,13,14,5,3,2,0,0,6,9,0.67,1,2,0.50
Richaun Holmes,12/4/2019,sac,por,0,22,116,127,0,1,33.18333333,42,1,0,7000,4,66.07,0.82,28,10,0,1,0,1,0,0,0,0.00,6,8,0.75
Richaun Holmes,12/2/2019,sac,chi,0,22,106,113,0,1,32.78333333,38.3,0,0,6400,4,67.07,-0.18,20,9,1,1,1,0,0,9,2,4.50,2,2,1.00
Richaun Holmes,11/30/2019,sac,den,1,17,100,97,1,1,36.61666667,33,1,0,6000,4,67.12,-0.71,13,10,2,1,1,1,0,6,9,0.67,1,2,0.50
Richaun Holmes,11/27/2019,sac,phi,0,19,91,97,0,1,19.76666667,16.6,0,0,6600,4,65.25,0.61,3,8,0,1,1,2,0,1,4,0.25,1,2,0.50
Richaun Holmes,11/25/2019,sac,bos,0,19.5,102,103,0,1,27.51666667,26,0,0,6200,4,65.89,-0.17,8,5,2,1,2,0,0,4,6,0.67,0,0,0.00
Richaun Holmes,11/24/2019,sac,was,1,18,113,106,1,1,36.41666667,46.5,1,0,6300,4,64.97,0.97,16,10,1,2,4,1,0,7,9,0.78,2,2,1.00
Richaun Holmes,11/22/2019,sac,bkn,0,19.5,97,116,0,1,26.28333333,29.6,0,0,6500,4,66.16,-0.32,12,8,2,1,1,1,0,5,6,0.83,2,3,0.67
Richaun Holmes,11/19/2019,sac,pho,1,22,120,116,1,1,34.35,45,1,0,6500,4,64.79,1.05,20,15,0,1,2,2,0,8,1,8.00,4,4,1.00
Richaun Holmes,11/17/2019,sac,bos,1,15.5,100,99,1,1,26.6,26.2,0,0,6500,4,66.43,0,9,11,0,0,2,2,0,2,7,0.29,5,6,0.83
Richaun Holmes,11/15/2019,sac,lal,0,22.5,97,99,0,1,29.43333333,26.6,0,0,6500,4,65.98,-0.12,17,8,0,0,0,0,0,7,10,0.70,3,3,1.00
Richaun Holmes,11/12/2019,sac,por,1,22,107,99,1,1,31.13333333,33.5,1,0,6400,4,66.62,-0.76,11,10,1,1,2,0,0,5,6,0.83,1,2,0.50
Richaun Holmes,11/8/2019,sac,atl,1,19.5,121,109,1,1,29.3,17.3,0,0,6400,4,63.65,3.44,2,9,1,0,1,0,0,1,4,0.25,0,0,0.00
Richaun Holmes,11/6/2019,sac,tor,0,19.5,120,124,0,1,30.8,26.6,0,0,6400,4,67.16,-0.16,8,8,0,1,2,0,0,4,8,0.50,0,0,0.00
Richaun Holmes,11/3/2019,sac,nyk,1,18,113,92,1,1,29.66666667,32.5,1,0,6400,4,67.16,-0.3,14,10,3,0,1,1,0,6,8,0.75,2,2,1.00
Richaun Holmes,11/1/2019,sac,uta,1,22,102,101,1,1,20.25,16.9,0,0,6500,4,66.75,0.11,8,2,1,2,0,1,0,4,6,0.67,0,0,0.00
Richaun Holmes,10/30/2019,sac,cha,0,22,111,118,0,1,35.28333333,41.8,0,0,5900,4,67.12,-2.38,17,9,2,2,3,4,0,8,10,0.80,1,2,0.50
Richaun Holmes,10/28/2019,sac,den,0,22,94,101,0,0,30.38333333,45.6,1,0,4000,4,66.2,-5.78,24,13,0,0,2,0,0,0,0,0.00,4,6,0.67
Richaun Holmes,10/26/2019,sac,uta,0,21,81,113,0,0,15.28333333,9.7,0,0,4300,4,46.34,18.57,6,1,1,1,0,2,0,3,5,0.60,0,0,0.00
Richaun Holmes,10/25/2019,sac,por,0,22,112,122,0,0,17.23333333,22.2,0,0,3700,4,66.34,-1.43,10,6,0,0,2,1,0,4,6,0.67,2,2,1.00
Richaun Holmes,10/23/2019,sac,pho,0,22,95,124,0,0,17.41666667,9,0,0,3500,4,61.23,5.67,1,5,0,0,1,1,0,0,2,0.00,1,2,0.50
Landry Shamet,2/1/2020,lac,min,1,15.5,118,106,1,0,33.2,17.2,0,0,4500,1,66.94,-0.42,10,1,2,1,0,0,2,3,6,0.50,2,3,0.67
Landry Shamet,1/30/2020,lac,sac,0,22.5,103,124,0,1,31.28333333,21.9,0,0,4400,1,66.39,-0.09,15,2,3,0,0,0,5,5,10,0.50,0,0,0.00
Landry Shamet,1/26/2020,lac,orl,1,18,112,97,1,1,35.88333333,26.1,0,0,4000,1,66.52,-0.83,19,3,3,0,0,1,4,6,4,1.50,3,3,1.00
Landry Shamet,1/24/2020,lac,mia,1,20,122,117,1,1,43.25,31.4,0,0,3700,1,66.8,-1.55,22,2,6,0,0,2,6,8,5,1.60,0,0,0.00
Landry Shamet,1/22/2020,lac,atl,0,19.5,95,102,0,1,36.15,23.4,0,0,3500,1,64.01,2.29,13,2,0,2,1,1,2,4,10,0.40,3,4,0.75
Landry Shamet,1/18/2020,lac,nor,1,15.5,133,130,1,1,29.93333333,17.3,0,0,3800,1,67.44,-3.53,11,4,1,0,0,0,1,5,9,0.56,0,0,0.00
Landry Shamet,1/16/2020,lac,orl,1,22.5,122,95,1,1,32.31666667,17.6,0,0,3800,1,66.07,-2.16,13,3,2,0,0,2,3,5,3,1.67,0,0,0.00
Landry Shamet,1/14/2020,lac,cle,1,22.5,128,103,1,1,25.73333333,24.9,0,0,3700,1,66.16,-6.51,12,7,3,0,0,0,4,4,1,4.00,0,0,0.00
Landry Shamet,1/12/2020,lac,den,0,20,104,114,0,0,24.83333333,6,0,0,3700,1,44.33,22.49,0,0,2,0,1,0,0,0,5,0.00,0,0,0.00
Landry Shamet,1/10/2020,lac,gsw,1,22.5,109,100,1,1,25.85,6.9,0,0,3700,1,66.89,-0.07,3,2,1,0,0,0,1,1,4,0.25,0,0,0.00
Landry Shamet,1/5/2020,lac,nyk,1,15.5,135,132,1,0,13.33333333,9.2,0,0,3900,1,67.12,-0.27,5,1,0,1,0,0,1,1,2,0.50,2,2,1.00
Landry Shamet,1/4/2020,lac,mem,0,15.5,114,140,0,1,28.31666667,14.8,0,0,3900,1,67.3,-0.69,10,4,0,0,0,0,1,4,3,1.33,1,1,1.00
Landry Shamet,1/2/2020,lac,det,1,22.5,126,112,1,1,28,21.3,0,0,4200,1,66.11,0.14,8,4,5,1,0,2,2,3,8,0.38,0,0,0.00
Landry Shamet,12/31/2019,lac,sac,1,17,105,87,1,1,24.78333333,11.9,0,0,3700,1,66.57,-0.81,9,2,1,0,0,1,3,3,5,0.60,0,0,0.00
Landry Shamet,12/28/2019,lac,uta,0,22.5,107,120,0,0,25.61666667,18.7,0,0,3700,1,66.39,-0.63,13,1,1,1,0,0,4,4,6,0.67,1,1,1.00
Landry Shamet,12/25/2019,lac,lal,1,20,111,106,1,0,19.45,7.2,0,0,3700,1,65.38,-0.26,7,1,0,0,0,1,1,3,7,0.43,0,0,0.00
Landry Shamet,12/22/2019,lac,okc,0,19,112,118,0,0,31.21666667,29.3,0,0,3700,1,63.88,2.24,14,4,3,2,0,0,1,3,6,0.50,7,7,1.00
Landry Shamet,12/21/2019,lac,sas,1,20.5,134,109,1,0,14.35,9.2,0,0,3700,1,65.7,0.46,3,1,0,1,1,1,1,1,3,0.33,0,0,0.00
Landry Shamet,12/19/2019,lac,hou,0,22.5,117,122,0,0,30.73333333,23.4,0,0,3600,1,66.62,-0.46,13,2,2,0,2,1,4,4,7,0.57,1,1,1.00
Landry Shamet,12/17/2019,lac,pho,1,22.5,120,99,1,0,25.5,12.4,0,0,3700,1,66.57,-1.45,4,2,4,0,0,0,0,1,6,0.17,2,3,0.67
Landry Shamet,12/14/2019,lac,chi,0,20,106,109,0,1,20.96666667,14.8,0,0,3800,1,63.42,1.37,11,4,0,0,0,1,3,4,5,0.80,0,0,0.00
Landry Shamet,11/11/2019,lac,tor,1,22.5,98,88,1,1,18.15,9.2,0,0,3600,1,65.89,0.08,6,1,2,0,0,1,2,2,5,0.40,0,0,0.00
Landry Shamet,11/7/2019,lac,por,1,22.5,107,101,1,1,30.11666667,10.2,0,0,3700,1,66.16,-0.23,8,1,0,1,0,2,2,2,4,0.50,2,2,1.00
Landry Shamet,11/6/2019,lac,mil,0,22,124,129,0,1,29.18333333,15.6,0,0,3700,1,65.7,0.04,14,3,0,0,0,2,4,5,10,0.50,0,0,0.00
Landry Shamet,11/3/2019,lac,uta,1,21,105,94,1,1,26.88333333,12.4,0,0,3800,1,65.52,-1.3,10,2,0,0,0,0,2,4,2,2.00,0,0,0.00
Landry Shamet,10/31/2019,lac,sas,1,22.5,103,97,1,1,25.63333333,13,0,0,4600,1,66.07,-4.91,7,0,2,1,0,0,1,2,8,0.25,2,2,1.00
Landry Shamet,10/30/2019,lac,uta,0,22,96,110,0,1,32.9,9.2,0,0,4100,1,49.9,14.55,5,1,2,1,0,3,0,1,7,0.14,3,3,1.00
Landry Shamet,10/28/2019,lac,cha,1,22.5,111,96,1,1,35.21666667,23.8,0,0,4000,1,65.57,-1.12,16,4,2,1,0,3,4,6,2,3.00,0,0,0.00
Landry Shamet,10/26/2019,lac,pho,0,22,122,130,0,1,35.71666667,12,0,0,4200,1,61.09,5.15,6,0,4,0,0,0,1,1,6,0.17,3,3,1.00
Landry Shamet,10/24/2019,lac,gsw,1,22.5,141,122,1,1,33.93333333,17.5,0,0,4000,1,66.98,-1.4,11,0,3,0,1,1,3,4,5,0.80,0,0,0.00
Landry Shamet,10/22/2019,lac,lal,1,22.5,112,102,1,1,26.43333333,14.6,0,0,4200,1,65.7,-0.12,8,3,2,0,0,0,2,3,8,0.38,0,0,0.00
Chris Chiozza,1/23/2020,bkn,lal,0,20,113,128,0,0,4.4,5.7,0,0,3600,1,68.17,-0.53,0,1,1,1,0,0,0,0,1,0.00,0,0,0.00
Chris Chiozza,1/18/2020,bkn,mil,0,18,97,117,0,0,7.2,2.7,0,0,3600,1,66.62,0.22,0,1,1,0,0,0,0,0,3,0.00,0,0,0.00
Chris Chiozza,12/14/2019,was,mem,0,20,111,128,0,0,18.26666667,19.8,0,0,3500,1,64.7,1.59,8,4,2,2,0,2,2,3,6,0.50,0,0,0.00
Chris Chiozza,12/10/2019,was,cha,0,19,107,114,0,0,13.53333333,14.4,0,0,3600,1,64.29,3.27,6,2,2,1,0,0,2,2,5,0.40,0,0,0.00
Chris Chiozza,12/8/2019,was,lac,0,18,119,135,0,0,15.6,21.4,0,0,3500,1,68.12,-0.56,5,2,6,2,0,1,1,2,6,0.33,0,0,0.00
Chris Chiozza,12/6/2019,was,mia,0,20,103,112,0,0,15.53333333,7.7,0,0,3500,1,67.35,-0.93,2,1,3,0,0,0,0,1,2,0.50,0,0,0.00
Chris Chiozza,12/5/2019,was,phi,1,19,119,113,1,0,11.46666667,12.2,0,0,3500,1,67.03,-0.61,0,1,6,1,0,1,0,0,4,0.00,0,0,0.00
Chris Chiozza,12/1/2019,was,lac,0,22.5,125,150,0,0,6.283333333,9.2,0,0,3500,1,66.25,-3.84,0,1,2,2,0,1,0,0,0,0.00,0,0,0.00
Chris Chiozza,11/29/2019,was,lal,0,22.5,103,125,0,0,5.366666667,-1,0,0,3500,1,65.89,-8.29,0,0,0,0,0,1,0,0,2,0.00,0,0,0.00
Chris Chiozza,11/26/2019,was,den,0,21,104,117,0,0,1.816666667,0,0,0,3500,1,45.02,21.09,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00
Chris Chiozza,10/25/2019,was,okc,1,20,97,85,1,0,15.21666667,12.2,0,0,3500,1,63.92,1.51,0,1,4,1,1,1,0,0,4,0.00,0,0,0.00
Chris Chiozza,10/23/2019,was,dal,0,20.5,100,108,0,0,19.48333333,18.1,0,0,3500,1,63.88,2.34,6,3,3,1,1,2,2,2,5,0.40,0,0,0.00
John Henson,2/1/2020,cle,gsw,0,20,112,131,0,0,14.7,15.8,0,0,3600,4,63.19,0.86,2,4,2,0,2,0,0,1,3,0.33,0,0,0.00
John Henson,1/30/2020,cle,tor,0,19,109,115,0,0,11.18333333,10,0,0,3600,4,65.11,-0.57,2,5,0,0,1,1,0,1,1,1.00,0,0,0.00
John Henson,1/28/2020,cle,nor,0,19.5,111,125,0,0,18.1,11.4,0,0,3600,4,64.38,-0.36,6,2,0,1,0,0,0,3,6,0.50,0,0,0.00
John Henson,1/27/2020,cle,det,1,19,115,100,1,0,17.6,21.7,0,0,3600,4,63.83,0.36,4,6,3,1,1,0,0,2,7,0.29,0,0,0.00
John Henson,1/25/2020,cle,chi,0,20,106,118,0,0,11.71666667,11.4,0,0,3900,4,63.19,1,7,2,0,0,1,1,1,2,3,0.67,2,2,1.00
John Henson,1/23/2020,cle,was,0,19,112,124,0,0,12.71666667,7.7,0,0,4000,4,64.97,0.1,3,1,3,0,0,1,1,1,4,0.25,0,2,0.00
John Henson,1/17/2020,cle,mem,0,20,109,113,0,0,12.66666667,16,0,0,4100,4,66.2,-2.64,8,5,2,0,0,1,1,2,6,0.33,3,5,0.60
John Henson,1/14/2020,cle,lac,0,22.5,103,128,0,0,18.58333333,33.4,0,0,3700,4,66.16,-7.15,10,7,2,1,3,0,0,4,8,0.50,2,2,1.00
John Henson,1/13/2020,cle,lal,0,22.5,99,128,0,0,9.016666667,7.2,0,0,3800,4,66.34,-10.15,7,1,0,0,0,1,0,3,5,0.60,1,1,1.00
John Henson,1/5/2020,cle,min,0,19.5,103,118,0,1,23.41666667,26.7,0,0,3600,4,63.42,0.12,7,11,3,0,1,1,0,3,7,0.43,1,1,1.00
John Henson,1/4/2020,cle,okc,0,19.5,106,121,0,0,13.86666667,12.4,0,0,3600,4,63.65,-0.19,4,2,2,1,0,0,0,2,3,0.67,0,0,0.00
John Henson,1/2/2020,cle,cha,0,19,106,109,0,0,14.81666667,17.7,0,0,3500,4,62.78,0.51,10,6,1,0,0,1,0,5,6,0.83,0,0,0.00
John Henson,12/31/2019,cle,tor,0,19,97,117,0,0,5.9,7.5,0,0,3500,4,63.69,0.72,0,0,1,1,1,0,0,0,2,0.00,0,0,0.00
John Henson,12/28/2019,cle,min,1,20,94,88,1,0,12.55,25.8,0,0,3500,4,62.69,2.87,4,9,2,1,2,1,0,2,3,0.67,0,0,0.00
John Henson,12/27/2019,cle,bos,0,16,117,129,0,0,4.216666667,0,0,0,3500,4,66.94,-1.89,0,0,0,0,0,0,0,0,1,0.00,0,2,0.00
John Henson,12/23/2019,cle,atl,1,19,121,118,1,0,19,17.8,0,0,3500,4,64.47,0.58,6,4,0,0,3,2,0,2,3,0.67,2,2,1.00
John Henson,12/20/2019,cle,mem,1,19,114,107,1,0,16.33333333,33.3,0,0,3500,4,66.43,-0.86,3,4,3,0,7,0,0,1,4,0.25,1,2,0.50
John Henson,12/18/2019,cle,cha,1,19,100,98,1,0,11.15,3.6,0,0,3800,4,65.29,-0.19,0,3,0,0,0,0,0,0,0,0.00,0,0,0.00
John Henson,12/16/2019,cle,tor,0,19.5,113,133,0,0,15.91666667,23.9,0,0,3700,4,66.16,-1.95,2,7,5,2,0,0,0,1,5,0.20,0,0,0.00
John Henson,12/14/2019,cle,mil,0,20.5,108,125,0,0,14.93333333,21.7,0,0,3700,4,63.33,1.93,8,6,1,1,1,1,2,3,3,1.00,0,0,0.00
John Henson,12/12/2019,cle,sas,1,20.5,117,109,1,0,12.56666667,6,0,0,3500,4,64.74,1.37,2,0,0,1,1,2,0,1,1,1.00,0,2,0.00
John Henson,12/11/2019,cle,hou,0,19,110,116,0,0,12.88333333,11.7,0,0,3500,4,66.52,-0.41,6,1,3,0,0,0,0,3,4,0.75,0,0,0.00
John Henson,12/9/2019,cle,bos,0,19.5,88,110,0,0,8.833333333,12.2,0,0,3600,4,66.11,0.02,9,1,0,1,0,1,0,4,6,0.67,1,1,1.00
John Henson,12/7/2019,cle,phi,0,19.5,94,141,0,0,13.68333333,11.1,0,0,3600,4,68.67,-4.39,6,3,1,0,0,0,0,3,7,0.43,0,0,0.00
John Henson,12/6/2019,cle,orl,0,19,87,93,0,0,14.01666667,21,0,0,3600,4,65.34,-1.06,5,5,2,0,3,2,0,2,3,0.67,1,2,0.50
John Henson,12/3/2019,cle,det,0,19,94,127,0,0,13.98333333,12.4,0,0,3600,4,62.64,1.17,2,2,2,1,1,1,0,1,3,0.33,0,0,0.00
John Henson,10/26/2019,cle,ind,1,20,110,99,1,0,8.283333333,17.6,0,0,3500,4,63.56,1.01,3,3,0,2,2,1,0,1,2,0.50,1,6,0.17
Marko Guduric,1/29/2020,mem,nyk,1,19.5,127,106,1,0,12.71666667,6.4,0,0,3500,2,66.98,-2.05,5,2,0,0,0,1,1,1,2,0.50,2,2,1.00
Marko Guduric,1/28/2020,mem,den,1,20,104,96,1,0,14.03333333,16.8,0,0,3500,2,65.25,-0.32,5,4,2,2,0,2,1,2,4,0.50,0,0,0.00
Marko Guduric,1/26/2020,mem,pho,1,18,114,109,1,0,5,-2,0,0,3500,2,64.97,-0.1,0,0,0,0,0,2,0,0,1,0.00,0,0,0.00
Marko Guduric,1/22/2020,mem,bos,0,19.5,95,119,0,0,11.15,6.4,0,0,3500,2,68.58,-2.12,2,2,0,0,1,1,0,0,1,0.00,2,2,1.00
Marko Guduric,1/12/2020,mem,gsw,1,18,122,102,1,0,2.233333333,1.5,0,0,3500,2,65.98,-0.4,0,0,1,0,0,0,0,0,0,0.00,0,0,0.00
Marko Guduric,1/4/2020,mem,lac,1,15.5,140,114,1,0,3,2.7,0,0,3500,2,67.3,-4.02,0,1,1,0,0,0,0,0,1,0.00,0,0,0.00
Marko Guduric,12/14/2019,mem,was,1,20,128,111,1,0,16.93333333,12.6,0,0,3500,2,64.7,-0.24,4,3,2,0,1,1,0,1,4,0.25,2,2,1.00
Marko Guduric,12/13/2019,mem,mil,0,20,114,127,0,0,12.6,5.4,0,0,3500,2,64.38,-0.06,0,2,0,1,0,0,0,0,5,0.00,0,0,0.00
Marko Guduric,12/11/2019,mem,pho,1,21,115,108,1,0,5.683333333,2.7,0,0,3500,2,62.64,-1.92,3,1,1,0,0,3,1,1,1,1.00,0,0,0.00
Marko Guduric,12/9/2019,mem,gsw,1,22.5,110,102,1,0,11.7,6.2,0,0,3500,2,67.8,-10.1,2,1,0,1,0,0,0,1,3,0.33,0,0,0.00
Marko Guduric,12/7/2019,mem,uta,0,22,112,126,0,0,17.1,19,0,0,3500,2,47.39,17.18,8,5,2,1,0,1,1,3,5,0.60,1,3,0.33
Marko Guduric,12/4/2019,mem,chi,0,20,99,106,0,0,4.766666667,2,0,0,3500,2,63.83,0.9,2,0,0,0,0,0,0,0,1,0.00,2,2,1.00
Marko Guduric,12/2/2019,mem,ind,0,20,104,117,0,0,16.3,11.6,0,0,3500,2,65.93,-1.2,3,3,2,0,1,1,1,1,5,0.20,0,0,0.00
Marko Guduric,12/1/2019,mem,min,1,15.5,115,107,1,0,12.63333333,10.2,0,0,3500,2,62.6,2.94,8,1,2,0,0,2,1,3,6,0.50,1,1,1.00
Marko Guduric,11/29/2019,mem,uta,0,20,94,103,0,0,12.41666667,8.6,0,0,3500,2,65.75,-0.21,7,3,0,0,0,2,1,3,5,0.60,0,0,0.00
